full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
leon_bailey,Aston Villa,MD,5.4,4,Nott'm Forest,True,0,0,44,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-4702,7592,0,4702
john_mcginn,Aston Villa,MD,5.4,4,Nott'm Forest,True,90,6,45,31,2026-09-12T14:00:00Z,1,2,False,0,1,0,2,0,0,0,0,0,0,1,30,26.4,31.4,0.0,5.8,2,6,1,9,1,0.00,0.11,0.11,2.28,54,-12721,243800,20520,33241
ross_barkley,Aston Villa,MD,5.0,4,Nott'm Forest,True,62,2,46,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,1,0,0,0,0,0,0,0,14,6.0,2.7,7.0,1.6,0,3,4,7,1,0.03,0.01,0.04,1.42,50,1496,29642,5244,3748
boubacar_kamara,Aston Villa,MD,5.0,4,Nott'm Forest,True,90,2,47,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,2,0,0,0,0,0,0,0,17,11.6,12.4,2.0,2.6,1,1,3,5,1,0.00,0.05,0.05,2.28,50,-1023,34935,3671,4694
amadou_onana,Aston Villa,MD,5.0,4,Nott'm Forest,True,0,0,48,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-160,1757,108,268
samuel_iling-junior,Aston Villa,MD,5.0,4,Nott'm Forest,True,0,0,49,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-22,188,0,22
bradley_burrowes,Aston Villa,MD,4.5,4,Nott'm Forest,True,0,0,50,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1967,71444,6646,8613
george_hemmings,Aston Villa,MD,4.5,4,Nott'm Forest,True,45,1,51,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,3,2.0,11.5,2.0,1.6,1,0,0,1,1,0.00,0.01,0.01,0.39,45,30719,147009,53459,22740
alysson edward franco_da rocha dos santos,Aston Villa,MD,5.0,4,Nott'm Forest,True,45,6,52,31,2026-09-12T14:00:00Z,1,2,False,1,0,0,2,0,0,0,0,0,0,0,24,34.4,2.3,23.0,6.0,1,1,0,2,0,0.06,0.00,0.06,1.89,50,-205,4724,508,713
johan_manzambi,Aston Villa,MD,5.9,4,Nott'm Forest,True,27,1,53,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,1,0,0,0,0,0,0,0,3,2.6,4.0,0.0,0.7,0,1,1,2,0,0.00,0.08,0.08,0.86,59,-1220,13307,570,1790
joao_gomes,Aston Villa,MD,5.5,4,Nott'm Forest,True,0,0,54,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-383,3819,131,514
ollie_watkins,Aston Villa,FW,7.8,4,Nott'm Forest,True,0,0,55,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,78,-126292,317753,0,126292
tammy_abraham,Aston Villa,FW,5.5,4,Nott'm Forest,True,45,1,56,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,2,0,0,0,0,0,0,0,4,1.2,1.5,2.0,0.5,0,1,0,1,0,0.00,0.00,0.00,1.89,55,1369,17325,4186,2817
alejandro_garnacho ferreyra,Aston Villa,MD,5.9,4,Nott'm Forest,True,0,0,160,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-7225,40475,1531,8756
nicolas_jackson,Aston Villa,FW,6.5,4,Nott'm Forest,True,45,0,166,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,2.0,0.2,0,0,0,0,1,0.00,0.04,0.04,0.39,65,28857,143354,47223,18366
brian_madjo,Aston Villa,FW,5.5,4,Nott'm Forest,True,0,0,582,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-5489,26815,357,5846
matteo_ruggeri,Aston Villa,DF,4.5,4,Nott'm Forest,True,0,0,596,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-993,9485,272,1265
zion_suzuki,Aston Villa,GK,5.0,4,Nott'm Forest,True,90,2,597,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,2,0,0,0,0,0,5,0,17,38.6,0.0,0.0,3.9,2,9,0,0,1,0.00,0.01,0.01,2.28,50,64651,206678,83655,19004
triston_rowe,Aston Villa,DF,4.0,4,Nott'm Forest,True,0,0,606,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1187,18103,2914,1727
luka_lynch,Aston Villa,MD,4.5,4,Nott'm Forest,True,0,0,607,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2922,8828,0,2922
aaron_wan-bissaka,Aston Villa,DF,4.5,4,Nott'm Forest,True,90,3,611,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,2,0,0,0,0,0,0,0,11,26.0,13.3,0.0,3.9,7,1,5,12,1,0.00,0.06,0.06,2.28,45,1842,19667,4076,2234
leon_goretzka,Aston Villa,MD,6.0,4,Nott'm Forest,True,0,0,618,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-1201,4178,901,2102
taylor_harwood-bellis,Aston Villa,DF,4.5,4,Nott'm Forest,True,0,0,630,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,388,1586,653,265
ibrahim_mbaye,Aston Villa,MD,6.0,4,Nott'm Forest,True,27,1,631,31,2026-09-12T14:00:00Z,1,2,False,0,0,0,1,0,0,0,0,0,0,0,6,9.0,15.2,19.0,4.3,0,1,1,2,0,0.02,0.13,0.15,0.86,60,1207,5917,2787,1580
đorđe_petrović,Bournemouth,GK,4.5,4,Brentford,True,90,1,57,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,0,0,1,0.00,0.00,0.00,0.50,45,-9622,346097,27504,37126
fraser_forster,Bournemouth,GK,4.0,4,Brentford,True,0,0,58,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,14555,383559,38779,24224
will_dennis,Bournemouth,GK,4.0,4,Brentford,True,0,0,59,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1608,14269,0,1608
james_hill,Bournemouth,DF,5.5,4,Brentford,True,90,2,60,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,1,0,0,0,5,22.0,11.4,0.0,3.3,10,3,1,11,1,0.00,0.01,0.01,0.50,55,-2382,89044,8173,10555
adrien_truffert,Bournemouth,DF,5.5,4,Brentford,True,90,3,61,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,23,38.6,18.0,28.0,8.5,8,3,8,16,1,0.08,0.10,0.18,0.50,55,-33011,362027,12869,45880
bafodé_diakité,Bournemouth,DF,5.0,4,Brentford,True,0,0,62,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1343,18147,1310,2653
veljko_milosavljevic,Bournemouth,DF,5.0,4,Brentford,True,0,0,63,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-94,852,70,164
adam_smith,Bournemouth,DF,4.5,4,Brentford,True,90,0,64,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,1,0,0,0,-1,11.4,2.0,0.0,1.3,5,4,1,6,1,0.00,0.01,0.01,0.50,45,-233,14155,1505,1738
julián_araujo zúñiga,Bournemouth,DF,4.4,4,Brentford,True,0,0,65,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-117,1303,99,216
julio_soler barreto,Bournemouth,DF,4.0,4,Brentford,True,0,0,66,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1583,31214,4282,2699
rayan vitor_simplício rocha,Bournemouth,MD,6.4,4,Brentford,True,81,2,67,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,7,5.6,17.8,20.0,4.3,2,0,1,3,1,0.39,0.02,0.41,0.39,64,-33384,202880,8549,41933
marcus_tavernier,Bournemouth,MD,6.0,4,Brentford,True,82,8,68,32,2026-09-12T14:00:00Z,2,2,False,1,0,0,2,0,0,0,1,0,0,2,44,49.4,58.3,37.0,14.5,2,5,1,8,1,0.20,0.47,0.67,0.39,60,125960,417515,177420,51460
alex_scott,Bournemouth,MD,6.1,4,Brentford,True,90,4,69,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,19,22.2,46.1,10.0,7.8,6,7,2,15,1,0.19,0.05,0.24,0.50,61,324036,657646,386435,62399
justin_kluivert,Bournemouth,MD,6.0,4,Brentford,True,65,8,70,32,2026-09-12T14:00:00Z,2,2,False,1,0,0,2,0,0,0,0,0,0,1,31,40.0,3.3,43.0,8.6,1,3,0,4,1,0.21,0.02,0.23,0.39,60,-12026,104989,8665,20691
lewis_cook,Bournemouth,MD,5.0,4,Brentford,True,8,0,71,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,1,0,0,0,-1,0.6,0.3,0.0,0.1,2,0,0,2,0,0.00,0.00,0.00,0.11,50,-1358,21878,2134,3492
ben_gannon-doak,Bournemouth,MD,4.9,4,Brentford,True,8,1,72,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,6,1.6,1.5,7.0,1.0,0,3,1,4,0,0.10,0.03,0.13,0.11,49,-612,6799,413,1025
tyler_adams,Bournemouth,MD,5.0,4,Brentford,True,81,2,73,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,16,13.0,5.9,7.0,2.6,3,5,2,10,1,0.03,0.02,0.05,0.39,50,2015,29708,5594,3579
david_brooks,Bournemouth,MD,5.0,4,Brentford,True,7,0,74,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,1,0,0,0,-1,4.2,0.3,2.0,0.7,2,1,0,3,0,0.00,0.00,0.00,0.11,50,-81,6000,781,862
ryan_christie,Bournemouth,MD,5.0,4,Brentford,True,24,1,75,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,7,6.6,14.4,4.0,2.5,3,4,0,7,0,0.00,0.12,0.12,0.11,50,542,3640,1116,574
alex_tóth,Bournemouth,MD,5.0,4,Brentford,True,0,0,76,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-138,1498,72,210
amine_adli,Bournemouth,MD,4.9,4,Brentford,True,0,0,77,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-275,1557,54,329
junior_kroupi,Bournemouth,MD,7.4,4,Brentford,True,0,0,78,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,74,-3124,21026,197,3321
francisco evanilson_de lima barbosa,Bournemouth,FW,6.0,4,Brentford,True,90,5,79,32,2026-09-12T14:00:00Z,2,2,False,0,1,0,2,0,0,0,0,0,0,0,22,22.8,40.0,4.0,6.7,1,3,0,4,1,0.00,0.25,0.25,0.48,60,3494,349369,48861,45367
enes_ünal,Bournemouth,FW,5.5,4,Brentford,True,0,0,80,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-219,1781,0,219
álvaro_rodríguez,Bournemouth,FW,6.0,4,Brentford,True,1,1,81,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.02,60,-409,12593,1247,1656
antónio joão_pereira de albuquerque tavares da silva,Bournemouth,DF,5.0,4,Brentford,True,90,3,566,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,0,0,-2,18.0,5.3,11.0,3.4,10,5,0,10,1,0.58,0.23,0.81,0.50,50,-299,44292,5703,6002
juanlu_sánchez,Bournemouth,DF,4.5,4,Brentford,True,0,0,573,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1322,18893,285,1607
daniel_jebbison,Bournemouth,FW,5.0,4,Brentford,True,0,0,608,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,1502,11375,3390,1888
michele_di gregorio,Bournemouth,GK,4.5,4,Brentford,True,0,0,615,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,229,3698,755,526
caoimhín_kelleher,Brentford,GK,5.0,4,Bournemouth,False,90,3,82,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,2,0,0,0,0,0,8,0,19,44.0,0.0,0.0,4.4,1,11,0,0,1,0.00,0.00,0.00,1.75,50,-23973,702931,34374,58347
hákon rafn_valdimarsson,Brentford,GK,4.5,4,Bournemouth,False,0,0,83,32,2026-09-12T14:00:00Z,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-438,10856,631,1069
