date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
23-09-17,Jaguars,Chiefs,3.0,9,17,-1.0,1.0,1.0,0.0,-1.0,5.0,-4,Chiefs,W
23-09-17,Titans,Chargers,2.5,27,24,1.0,1.0,-2.7,-2.0,-1.0,-2.4,1,,
23-09-17,Cardinals,Giants,4.0,28,31,-1.0,1.0,-5.5,3.0,-1.0,-1.5,-4,Giants,L
23-09-17,Rams,49ers,7.5,23,30,0.0,1.0,-6.2,-1.0,1.0,5.9,0,,
23-09-17,Cowboys,Jets,-8.5,30,10,-3.0,1.0,7.6,-3.0,1.0,-0.1,-1,,
23-09-17,Broncos,Commanders,-3.5,33,35,-1.0,-1.0,-2.2,1.0,-1.0,-1.4,-3,Commanders,W
23-09-17,Patriots,Dolphins,2.5,17,24,1.0,-1.0,0.7,2.0,1.0,-1.0,3,Patriots,L
23-09-18,Panthers,Saints,3.0,17,20,3.0,-1.0,-0.8,-1.0,-1.0,-0.7,3,Panthers,
23-09-18,Steelers,Browns,2.0,26,22,1.0,-1.0,0.6,2.0,1.0,1.1,3,Steelers,W
23-09-21,49ers,Giants,-10.0,30,12,-2.0,0.0,6.0,1.0,-2.0,-1.1,-4,Giants,L
23-09-24,Lions,Falcons,-3.0,20,6,3.0,0.0,1.3,1.0,0.0,-1.8,1,,
23-09-24,Commanders,Bills,6.0,3,37,-2.0,0.0,-1.9,-3.0,0.0,3.7,1,,
23-09-24,Browns,Titans,-3.5,27,3,2.0,0.0,1.8,0.0,2.0,-3.4,3,Browns,W
23-09-24,Ravens,Colts,-8.0,19,22,-1.0,2.0,1.8,-1.0,0.0,-5.0,-2,,
23-09-24,Dolphins,Broncos,-6.0,70,20,-1.0,2.0,2.3,2.0,-2.0,-0.8,-5,Broncos,L
23-09-24,Packers,Saints,-1.0,18,17,-1.0,2.0,0.3,0.0,-1.0,-0.1,-4,Saints,
23-09-24,Jaguars,Texans,-7.5,17,37,-2.0,0.0,0.8,1.0,-2.0,-6.0,-4,Texans,W
23-09-24,Vikings,Chargers,-1.0,24,28,3.0,-1.0,2.4,0.0,-2.0,1.1,2,,
23-09-24,Jets,Patriots,2.5,10,15,4.0,0.0,0.9,1.0,-2.0,-1.9,0,,
23-09-24,Seahawks,Panthers,-5.0,37,27,-3.0,0.0,-1.1,0.0,-1.0,-4.2,-3,Panthers,L
23-09-24,Chiefs,Bears,-12.5,41,10,2.0,0.0,6.2,2.0,-2.0,-2.4,-2,,
23-09-24,Cardinals,Cowboys,13.0,28,16,-1.0,2.0,-7.0,-4.0,2.0,6.9,-1,,
23-09-24,Raiders,Steelers,-2.5,18,23,3.0,0.0,-2.2,-2.0,0.0,-1.0,1,,
23-09-25,Buccaneers,Eagles,5.0,11,25,-2.0,2.0,-2.3,-3.0,1.0,6.0,-1,,
23-09-25,Bengals,Rams,-2.0,19,16,1.0,-2.0,4.4,2.0,2.0,-3.7,3,Bengals,W
23-09-28,Packers,Lions,1.5,20,34,1.0,2.0,0.7,0.0,1.0,1.1,2,,
23-10-01,Jaguars,Falcons,-3.0,23,7,2.0,-1.0,-0.4,0.0,-1.0,0.3,0,,
23-10-01,Bills,Dolphins,-2.5,48,20,-4.0,1.0,4.5,-3.0,3.0,3.8,-1,,
23-10-01,Panthers,Vikings,4.5,13,21,-1.0,-2.0,-1.9,1.0,-2.0,2.5,-1,,
23-10-01,Bears,Broncos,3.0,28,31,0.0,-3.0,-2.8,3.0,-3.0,-0.1,0,,
23-10-01,Titans,Bengals,2.5,27,3,-1.0,1.0,-0.8,-1.0,-1.0,-0.4,-1,,
23-10-01,Browns,Ravens,-2.5,3,28,1.0,1.0,-0.2,2.0,1.0,-1.0,-1,,
23-10-01,Colts,Rams,-1.0,23,29,-2.0,1.0,-5.8,1.0,1.0,-1.4,-3,Rams,W
23-10-01,Texans,Steelers,3.0,30,6,-2.0,-1.0,-6.1,-3.0,1.0,-2.2,1,,
23-10-01,Saints,Buccaneers,-3.5,9,26,-1.0,-1.0,2.3,0.0,1.0,-1.7,2,,
23-10-01,Eagles,Commanders,-9.0,34,31,0.0,2.0,6.7,4.0,-1.0,-3.7,-2,,
23-10-01,Chargers,Raiders,-6.0,24,17,-1.0,-1.0,3.9,3.0,-1.0,-2.0,-3,Raiders,L
23-10-01,49ers,Cardinals,-14.0,35,16,-1.0,1.0,5.6,-1.0,3.0,-9.4,1,,
23-10-01,Cowboys,Patriots,-6.0,38,3,1.0,1.0,5.5,0.0,-1.0,1.3,-2,,
23-10-01,Jets,Chiefs,8.5,20,23,0.0,-1.0,-2.1,0.0,1.0,6.0,3,Jets,W
23-10-02,Giants,Seahawks,1.5,3,24,1.0,-3.0,-2.0,1.0,1.0,0.0,1,,
23-10-05,Commanders,Bears,-6.0,20,40,0.0,0.0,-1.3,2.0,-3.0,-3.2,-3,Bears,W
23-10-08,Bills,Jaguars,-5.0,20,25,-2.0,2.0,5.8,-3.0,0.0,0.8,-1,,
23-10-08,Falcons,Texans,-2.5,21,19,3.0,-2.0,-1.8,-1.0,0.0,-5.5,4,Falcons,L
23-10-08,Lions,Panthers,-9.0,42,24,-1.0,2.0,1.0,-1.0,-3.0,-4.4,-3,Panthers,L
23-10-08,Colts,Titans,2.5,23,16,0.0,0.0,-3.9,0.0,2.0,-2.7,2,,
23-10-08,Dolphins,Giants,-13.0,31,16,2.0,2.0,5.9,3.0,-4.0,-3.9,-3,Giants,L
23-10-08,Patriots,Saints,-1.5,0,34,3.0,-2.0,1.4,2.0,-2.0,-0.9,1,,
23-10-08,Steelers,Ravens,4.5,17,10,1.0,0.0,-0.3,-2.0,2.0,0.7,4,Steelers,W
23-10-08,Cardinals,Bengals,3.0,20,34,0.0,2.0,-8.8,0.0,-2.0,1.2,-3,Bengals,W
23-10-08,Rams,Eagles,3.5,14,23,0.0,2.0,-1.5,0.0,1.0,5.4,-1,,
23-10-08,Broncos,Jets,-2.0,21,31,-2.0,-3.0,2.3,-1.0,0.0,-3.5,2,,
23-10-08,Vikings,Chiefs,3.5,20,27,1.0,-1.0,2.5,1.0,0.0,7.0,0,,
23-10-08,49ers,Cowboys,-3.5,42,10,0.0,2.0,3.5,-3.0,2.0,4.7,0,,
23-10-09,Raiders,Packers,-2.0,17,13,2.0,-2.0,0.4,1.0,1.0,-2.8,3,Raiders,W
23-10-12,Chiefs,Broncos,-10.5,19,8,-1.0,1.0,8.2,1.0,-4.0,-0.5,-5,Broncos,L
23-10-15,Titans,Ravens,5.5,16,24,1.0,1.0,-0.8,2.0,1.0,3.6,1,,
23-10-15,Browns,49ers,9.5,19,17,2.0,0.0,2.0,-3.0,3.0,5.2,4,Browns,W
23-10-15,Falcons,Commanders,-1.5,16,24,2.0,-3.0,-3.9,2.0,-1.0,-1.6,-1,,
23-10-15,Dolphins,Panthers,-14.0,42,21,3.0,3.0,5.5,3.0,-4.0,-5.0,-3,Panthers,L
23-10-15,Bears,Vikings,3.0,13,19,-2.0,-2.0,-4.4,1.0,-2.0,1.7,-3,Vikings,W
23-10-15,Bengals,Seahawks,-3.0,17,13,-2.0,-1.0,0.9,-3.0,2.0,-0.7,1,,
23-10-15,Jaguars,Colts,-4.0,37,20,0.0,1.0,-0.1,-1.0,1.0,-4.8,2,,
23-10-15,Texans,Saints,2.5,20,13,-2.0,1.0,-5.1,-3.0,-1.0,1.3,-3,Saints,L
23-10-15,Raiders,Patriots,-3.0,21,17,-2.0,-1.0,-2.1,3.0,-3.0,1.0,-3,Patriots,L
23-10-15,Rams,Cardinals,-7.0,26,9,-1.0,1.0,-1.6,2.0,1.0,-6.5,-3,Cardinals,L
23-10-15,Buccaneers,Lions,3.0,6,20,-2.0,2.0,-1.1,-3.0,3.0,0.8,1,,
23-10-15,Jets,Eagles,6.5,20,14,-1.0,1.0,-1.3,1.0,2.0,5.0,-1,,
23-10-15,Bills,Giants,-15.0,14,9,0.0,1.0,5.1,-3.0,-5.0,-4.0,-2,,
23-10-16,Chargers,Cowboys,1.0,17,20,-2.0,0.0,2.3,3.0,1.0,5.1,-2,,
23-10-19,Saints,Jaguars,-2.5,24,31,1.0,-2.0,0.4,-3.0,2.0,-1.2,3,Saints,L
23-10-22,Colts,Browns,3.5,38,39,3.0,0.0,-3.4,1.0,1.0,-2.7,2,,
23-10-22,Buccaneers,Falcons,-3.0,13,16,1.0,1.0,-3.0,3.0,-4.0,-3.7,-3,Falcons,W
23-10-22,Patriots,Bills,7.5,29,25,0.0,-4.0,0.0,2.0,0.0,6.0,1,,
23-10-22,Bears,Raiders,2.5,30,12,2.0,-3.0,-5.2,0.0,0.0,-0.6,1,,
23-10-22,Ravens,Lions,-3.0,38,6,-1.0,2.0,3.5,-1.0,4.0,2.2,-1,,
23-10-22,Giants,Commanders,3.0,14,7,-2.0,-4.0,-4.9,-3.0,0.0,-2.0,2,,
23-10-22,Rams,Steelers,-3.5,17,24,-1.0,2.0,-0.7,-2.0,1.0,-2.0,-1,,
23-10-22,Seahawks,Cardinals,-9.0,20,10,1.0,1.0,0.4,1.0,0.0,-4.8,-2,,
23-10-22,Broncos,Packers,-1.5,19,17,2.0,-5.0,-1.1,2.0,0.0,-0.7,0,,
23-10-22,Chiefs,Chargers,-5.5,31,17,-2.0,2.0,6.8,0.0,-1.0,2.7,-4,Chargers,L
23-10-22,Eagles,Dolphins,-3.0,31,17,4.0,1.0,5.9,1.0,4.0,5.6,-1,,
23-10-23,Vikings,49ers,7.0,22,17,-2.0,-1.0,0.9,-1.0,2.0,8.1,1,,
23-10-26,Bills,Buccaneers,-10.0,24,18,1.0,-1.0,6.8,-1.0,0.0,-3.2,3,Bills,L
23-10-29,Panthers,Texans,3.5,15,13,-1.0,-5.0,-4.8,-1.0,2.0,-5.9,3,Panthers,W
23-10-29,Cowboys,Rams,-7.0,43,20,0.0,2.0,7.0,1.0,1.0,-1.1,0,,
23-10-29,Packers,Vikings,1.5,10,24,1.0,-1.0,-0.6,-2.0,0.0,0.3,4,Packers,L
23-10-29,Titans,Falcons,2.5,28,23,1.0,0.0,-1.5,1.0,-3.0,-3.4,0,,
23-10-29,Colts,Saints,2.0,27,38,2.0,1.0,-4.9,-1.0,-3.0,-1.3,-1,,
23-10-29,Steelers,Jaguars,2.5,10,20,-1.0,2.0,-1.9,1.0,3.0,-1.3,-1,,
23-10-29,Dolphins,Patriots,-8.0,31,17,-1.0,3.0,5.8,-1.0,-3.0,-2.4,-1,,
23-10-29,Giants,Jets,3.0,10,13,1.0,-3.0,-5.8,-4.0,2.0,-3.2,5,Giants,
23-10-29,Commanders,Eagles,7.0,31,38,-1.0,-1.0,-0.8,1.0,2.0,5.8,1,,
23-10-29,Seahawks,Browns,-4.0,24,20,3.0,2.0,1.5,-2.0,0.0,0.6,0,,
23-10-29,49ers,Bengals,-4.0,17,31,2.0,1.0,10.4,-1.0,0.0,1.9,2,,
23-10-29,Cardinals,Ravens,9.5,24,31,-3.0,-1.0,-4.3,0.0,3.0,3.5,2,,
23-10-29,Broncos,Chiefs,7.0,24,9,-1.0,-4.0,-2.1,0.0,3.0,5.9,0,,
23-10-29,Chargers,Bears,-9.5,30,13,0.0,-2.0,3.2,-3.0,-2.0,-6.1,0,,
23-10-30,Lions,Raiders,-7.0,26,14,0.0,3.0,3.0,3.0,-1.0,-1.2,-4,Raiders,L
23-11-02,Steelers,Titans,-3.0,20,16,-1.0,1.0,-3.1,0.0,1.0,-3.6,-2,,
23-11-05,Chiefs,Dolphins,-1.0,21,14,4.0,2.0,3.9,1.0,4.0,4.7,-1,,
23-11-05,Browns,Cardinals,-13.0,27,0,1.0,0.0,0.3,2.0,0.0,-5.9,-1,,
23-11-05,Packers,Rams,-3.5,20,3,0.0,-2.0,-4.5,0.0,0.0,-1.2,0,,
23-11-05,Texans,Buccaneers,-2.5,39,37,1.0,1.0,-0.7,-1.0,1.0,0.0,1,,
23-11-05,Falcons,Vikings,-3.5,28,31,0.0,-4.0,0.5,0.0,1.0,-0.8,1,,
23-11-05,Saints,Bears,-9.0,24,17,0.0,-2.0,1.4,1.0,-3.0,-6.0,-2,,
23-11-05,Patriots,Commanders,-3.0,17,20,-1.0,-4.0,-1.1,-1.0,-1.0,-1.8,-1,,
23-11-05,Ravens,Seahawks,-6.0,37,3,-2.0,2.0,5.1,-1.0,2.0,1.5,-1,,
23-11-05,Panthers,Colts,1.5,13,27,-1.0,-4.0,-6.6,0.0,0.0,-4.1,-1,,
23-11-05,Eagles,Cowboys,-3.0,28,23,1.0,2.0,7.0,0.0,3.0,3.6,2,,
23-11-05,Raiders,Giants,-1.5,30,6,-2.0,-2.0,-0.7,-2.0,-3.0,-7.2,1,,
23-11-05,Bengals,Bills,-1.5,24,18,-2.0,1.0,5.2,1.0,-2.0,7.3,-5,Bills,L
23-11-06,Jets,Chargers,3.0,6,27,2.0,2.0,-1.7,-1.0,-1.0,0.6,1,,
23-11-09,Bears,Panthers,-3.5,16,13,5.0,-2.0,-5.1,2.0,-5.0,-7.9,-1,,
23-11-12,Patriots,Colts,1.5,6,10,-1.0,-5.0,-1.9,-2.0,1.0,-3.5,3,Patriots,L
23-11-12,Bengals,Texans,-5.5,27,30,-2.0,2.0,6.3,0.0,0.0,-1.4,-1,,
23-11-12,Ravens,Browns,-6.0,31,33,0.0,3.0,3.7,-3.0,1.0,1.2,0,,
23-11-12,Steelers,Packers,-3.0,23,19,-1.0,2.0,-4.0,0.0,-1.0,-2.4,-4,Packers,L
23-11-12,Jaguars,49ers,3.0,3,34,1.0,4.0,1.0,2.0,0.0,9.2,-2,,
23-11-12,Buccaneers,Titans,-2.5,20,6,0.0,2.0,-0.5,1.0,0.0,-4.1,-1,,
23-11-12,Vikings,Saints,3.0,27,19,0.0,2.0,0.6,-5.0,-3.0,1.2,0,,
23-11-12,Chargers,Lions,2.5,38,41,-3.0,0.0,3.1,2.0,4.0,1.9,0,,
23-11-12,Cardinals,Falcons,2.0,25,23,3.0,-1.0,-8.1,0.0,-5.0,0.7,0,,
23-11-12,Cowboys,Giants,-17.5,49,17,1.0,2.0,4.6,2.0,-4.0,-4.7,-3,Giants,L
23-11-12,Seahawks,Commanders,-6.0,29,26,0.0,1.0,1.1,1.0,0.0,-1.8,-3,Commanders,W
23-11-12,Raiders,Jets,1.0,16,12,-2.0,-1.0,-3.9,3.0,1.0,-1.7,-1,,
23-11-13,Bills,Broncos,-7.5,22,24,2.0,-3.0,7.5,-4.0,-3.0,-4.2,3,Bills,L
23-11-16,Ravens,Bengals,-4.0,34,20,0.0,2.0,5.5,-1.0,1.0,2.3,0,,
23-11-19,Panthers,Cowboys,11.0,10,33,0.0,-4.0,-6.1,1.0,3.0,6.7,0,,
23-11-19,Browns,Steelers,-2.0,13,10,0.0,2.0,2.7,-2.0,3.0,-2.9,2,,
23-11-19,Packers,Chargers,3.0,23,20,2.0,-2.0,-2.7,1.0,-1.0,1.1,-1,,
23-11-19,Jaguars,Titans,-6.5,34,14,4.0,3.0,1.2,0.0,-1.0,-2.8,-2,,
23-11-19,Dolphins,Raiders,-14.0,20,13,0.0,3.0,4.5,1.0,0.0,-5.5,-3,Raiders,W
23-11-19,Lions,Bears,-8.0,31,26,-1.0,5.0,5.0,0.0,-3.0,-5.3,-2,,
23-11-19,Texans,Cardinals,-5.0,21,16,1.0,1.0,-0.9,1.0,0.0,-6.3,0,,
23-11-19,Commanders,Giants,-8.5,19,31,1.0,1.0,-1.9,-1.0,-5.0,-6.9,-1,,
23-11-19,49ers,Buccaneers,-13.5,27,14,-4.0,1.0,6.5,0.0,3.0,-2.4,-2,,
23-11-19,Rams,Seahawks,-2.0,17,16,0.0,-1.0,-1.4,-1.0,0.0,1.7,1,,
23-11-19,Bills,Jets,-8.5,32,6,3.0,-4.0,3.6,-1.0,0.0,-2.4,2,,
23-11-19,Broncos,Vikings,-2.5,21,20,-3.0,-2.0,-1.7,-2.0,3.0,-2.1,1,,
23-11-20,Chiefs,Eagles,-2.5,17,21,0.0,3.0,6.0,-1.0,3.0,6.8,0,,
23-11-23,Lions,Packers,-8.5,22,29,3.0,4.0,3.6,-1.0,-1.0,-3.0,-1,,
23-11-23,Cowboys,Commanders,-13.0,45,10,-2.0,4.0,7.9,6.0,0.0,-1.7,-4,Commanders,L
23-11-23,Seahawks,49ers,7.0,13,31,0.0,1.0,0.5,-2.0,0.0,6.5,1,,
23-11-24,Jets,Dolphins,9.5,13,34,3.0,-1.0,-2.5,0.0,2.0,5.0,4,Jets,L
23-11-26,Falcons,Saints,2.0,24,15,-1.0,-6.0,-0.5,2.0,-4.0,4.5,-3,Saints,L
23-11-26,Titans,Panthers,-3.5,17,10,2.0,-2.0,-2.8,2.0,-5.0,-5.3,-1,,
23-11-26,Bengals,Steelers,2.0,10,16,0.0,0.0,1.3,-1.0,2.0,-1.5,3,Bengals,L
23-11-26,Colts,Buccaneers,-2.5,27,20,-1.0,2.0,-0.3,2.0,4.0,-3.6,-1,,
23-11-26,Texans,Jaguars,1.5,21,24,1.0,1.0,-3.1,-2.0,4.0,0.9,1,,
23-11-26,Giants,Patriots,4.5,10,7,-6.0,-4.0,-6.8,1.0,-6.0,-1.5,-3,Patriots,L
23-11-26,Broncos,Browns,-1.5,29,12,-3.0,-3.0,-1.7,1.0,3.0,-1.0,-1,,
23-11-26,Cardinals,Rams,3.0,14,37,-1.0,0.0,-6.3,0.0,-2.0,-0.7,-3,Rams,W
23-11-26,Raiders,Chiefs,9.0,17,31,0.0,1.0,-6.1,1.0,2.0,7.1,-2,,
23-11-26,Eagles,Bills,-2.5,37,34,-1.0,4.0,7.7,-3.0,-3.0,2.9,-1,,
23-11-26,Chargers,Ravens,3.0,10,20,1.0,-2.0,1.8,0.0,3.0,2.6,4,Chargers,L
23-11-27,Vikings,Bears,-3.0,10,12,3.0,4.0,-1.1,-3.0,-2.0,-2.6,-1,,
23-11-30,Cowboys,Seahawks,-9.5,41,35,-1.0,5.0,8.3,1.0,0.0,-0.0,-4,Seahawks,W
23-12-03,Jets,Falcons,2.0,8,13,-1.0,-2.0,-5.0,0.0,-5.0,-1.1,-2,,
23-12-03,Titans,Colts,1.0,28,31,-1.0,-1.0,-2.0,-1.0,3.0,-0.8,1,,
23-12-03,Texans,Broncos,-3.0,22,17,-1.0,0.0,-3.3,-2.0,-2.0,-1.3,-2,,
23-12-03,Saints,Lions,4.0,28,33,0.0,-5.0,4.0,3.0,3.0,3.1,2,,
23-12-03,Commanders,Dolphins,9.0,15,45,1.0,-1.0,-1.9,1.0,3.0,6.1,3,Commanders,L
23-12-03,Patriots,Chargers,4.5,0,6,2.0,-7.0,-0.6,4.0,-3.0,-0.7,1,,
23-12-03,Steelers,Cardinals,-6.0,10,24,0.0,3.0,2.2,-1.0,-1.0,-6.5,0,,
23-12-03,Buccaneers,Panthers,-3.5,21,18,1.0,3.0,-0.9,1.0,-6.0,-3.5,-3,Panthers,W
23-12-03,Rams,Browns,-3.5,36,19,1.0,-1.0,-0.9,2.0,2.0,0.8,1,,
23-12-03,Eagles,49ers,3.0,19,42,1.0,5.0,3.6,-1.0,1.0,9.5,1,,
23-12-03,Packers,Chiefs,6.0,27,19,-3.0,0.0,-2.8,0.0,3.0,4.5,-1,,
23-12-04,Jaguars,Bengals,-10.0,31,34,1.0,5.0,1.6,0.0,-1.0,-0.8,-2,,
23-12-07,Steelers,Patriots,-5.0,18,21,1.0,2.0,0.2,1.0,-8.0,-4.9,-1,,
23-12-10,Falcons,Buccaneers,-1.5,25,29,-3.0,-4.0,-1.1,0.0,2.0,-1.9,0,,
23-12-10,Saints,Panthers,-5.0,28,6,2.0,-6.0,1.2,0.0,-5.0,-3.4,0,,
23-12-10,Bears,Lions,3.0,28,13,-2.0,-1.0,-0.9,-2.0,4.0,6.4,1,,
23-12-10,Bengals,Colts,-3.0,34,14,1.0,0.0,-2.8,0.0,4.0,-0.6,1,,
23-12-10,Browns,Jaguars,-2.0,31,27,1.0,1.0,0.1,-1.0,4.0,3.2,1,,
23-12-10,Jets,Texans,3.0,30,6,3.0,-3.0,-5.1,-3.0,1.0,-1.9,3,Jets,W
23-12-10,Ravens,Rams,-7.5,37,31,-4.0,4.0,4.2,-1.0,0.0,0.9,-2,,
23-12-10,Raiders,Vikings,3.0,0,3,0.0,0.0,-5.4,2.0,3.0,-1.6,-1,,
23-12-10,49ers,Seahawks,-14.5,28,16,0.0,2.0,9.8,1.0,1.0,0.3,-2,,
23-12-10,Chiefs,Bills,-2.0,17,20,1.0,2.0,6.6,-1.0,-4.0,3.0,1,,
23-12-10,Chargers,Broncos,-3.0,7,24,-1.0,-2.0,1.6,3.0,-3.0,-1.7,-1,,
23-12-10,Cowboys,Eagles,-3.5,33,13,-1.0,4.0,6.8,0.0,4.0,3.9,-2,,
23-12-11,Giants,Packers,5.5,24,22,-2.0,-3.0,-11.0,-1.0,1.0,-1.6,1,,
23-12-11,Dolphins,Titans,-13.5,27,28,-1.0,4.0,7.3,0.0,-2.0,-3.4,-4,Titans,W
23-12-14,Raiders,Chargers,-3.0,63,21,3.0,0.0,-6.1,1.0,-3.0,1.5,-2,,
23-12-16,Bengals,Vikings,-3.0,27,24,-1.0,1.0,-2.5,-3.0,3.0,-0.1,-1,,
23-12-16,Colts,Steelers,-1.0,30,13,1.0,3.0,-1.8,0.0,1.0,-0.7,0,,
23-12-16,Lions,Broncos,-5.0,42,17,3.0,3.0,5.0,-1.0,-2.0,0.7,-1,,
23-12-17,Panthers,Falcons,2.5,9,7,1.0,-6.0,-3.4,1.0,-5.0,-3.1,1,,
23-12-17,Browns,Bears,-3.0,20,17,-1.0,2.0,1.5,-3.0,0.0,-0.7,-2,,
23-12-17,Packers,Buccaneers,-4.0,20,34,1.0,0.0,-2.9,-1.0,3.0,-1.7,2,,
23-12-17,Titans,Texans,-3.0,16,19,2.0,-1.0,-4.1,-1.0,0.0,-0.3,2,,
23-12-17,Patriots,Chiefs,9.5,17,27,0.0,-7.0,-3.8,1.0,1.0,5.2,2,,
23-12-17,Dolphins,Jets,-7.0,30,0,-2.0,3.0,6.4,1.0,-2.0,-6.4,-3,Jets,L
23-12-17,Saints,Giants,-6.0,24,6,-1.0,-5.0,-1.1,-1.0,-2.0,-11.3,1,,
23-12-17,Cardinals,49ers,11.5,29,45,-1.0,0.0,-3.8,0.0,1.0,11.2,-1,,
23-12-17,Rams,Commanders,-6.5,28,20,-1.0,1.0,1.2,1.0,-2.0,-5.1,-5,Commanders,L
23-12-17,Bills,Cowboys,-2.5,31,10,-1.0,-3.0,5.5,-2.0,5.0,6.4,1,,
23-12-17,Jaguars,Ravens,4.0,7,23,1.0,3.0,3.0,1.0,3.0,5.4,1,,
23-12-18,Seahawks,Eagles,4.0,20,17,0.0,2.0,0.1,2.0,3.0,5.6,-2,,
23-12-21,Rams,Saints,-4.0,30,22,1.0,2.0,0.4,0.0,-4.0,-4.1,0,,
23-12-23,Steelers,Bengals,3.0,34,11,3.0,0.0,-0.5,-1.0,1.0,-2.0,4,Steelers,W
23-12-23,Chargers,Bills,12.5,22,24,5.0,-4.0,-1.3,-1.0,-2.0,7.7,3,Chargers,W
23-12-24,Falcons,Colts,-2.5,29,10,2.0,-6.0,-1.6,-3.0,4.0,-2.0,3,Falcons,W
23-12-24,Panthers,Packers,3.5,30,33,-2.0,-5.0,-6.0,0.0,-1.0,-0.6,-2,,
23-12-24,Texans,Browns,3.0,22,36,0.0,1.0,-2.0,0.0,2.0,-0.9,1,,
23-12-24,Vikings,Lions,2.5,24,30,1.0,3.0,-0.4,-1.0,4.0,2.8,1,,
23-12-24,Jets,Commanders,-3.0,30,28,4.0,-3.0,-4.0,-1.0,-3.0,-4.0,1,,
23-12-24,Titans,Seahawks,3.0,17,20,0.0,-2.0,-4.1,-2.0,3.0,0.3,2,,
23-12-24,Buccaneers,Jaguars,2.0,30,12,0.0,4.0,-1.7,1.0,2.0,0.7,-2,,
23-12-24,Bears,Cardinals,-4.5,27,16,0.0,0.0,-1.6,2.0,-1.0,-3.3,-3,Cardinals,L
23-12-24,Dolphins,Cowboys,-1.5,22,20,-4.0,4.0,3.4,1.0,4.0,7.7,-3,Cowboys,L
23-12-24,Broncos,Patriots,-7.0,23,26,1.0,-3.0,-0.3,-1.0,-8.0,-4.3,1,,
23-12-25,Chiefs,Raiders,-11.0,14,20,1.0,2.0,7.9,-5.0,1.0,-3.1,2,,
23-12-25,Eagles,Giants,-14.0,33,25,2.0,2.0,7.0,0.0,-3.0,-8.1,0,,
23-12-25,49ers,Ravens,-6.5,19,33,-2.0,2.0,11.6,-1.0,4.0,6.6,-1,,
23-12-28,Browns,Jets,-7.0,37,20,0.0,3.0,1.1,-1.0,-4.0,-4.0,-2,,
23-12-30,Cowboys,Lions,-4.0,20,19,1.0,3.0,6.8,-3.0,5.0,3.9,1,,
23-12-31,Bears,Falcons,-2.5,37,17,1.0,1.0,-0.7,-1.0,-5.0,-2.0,-1,,
23-12-31,Bills,Patriots,-14.5,27,21,3.0,-3.0,9.1,-1.0,-7.0,-6.3,3,Bills,L
