date,week,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
22-10-02,4,Colts,Titans,-3.5,17,24,-1.0,-1.0,2.9,0.0,-1.0,-1.0,0,,
22-10-02,4,Cowboys,Commanders,-3.0,25,10,-1.0,1.0,-3.1,1.0,-1.0,-4.8,-5,Commanders,L
22-10-02,4,Lions,Seahawks,-3.5,45,48,0.0,3.0,-5.0,-1.0,-1.0,-5.6,-2,,
22-10-02,4,Texans,Chargers,5.5,24,34,0.0,2.0,-7.2,2.0,1.0,3.8,-2,,
22-10-02,4,Eagles,Jaguars,-6.5,29,21,-1.0,1.0,1.7,-2.0,1.0,-2.3,-1,,
22-10-02,4,Steelers,Jets,-3.0,20,24,1.0,0.0,-1.2,3.0,-1.0,-4.3,0,,
22-10-02,4,Panthers,Cardinals,-1.0,16,26,-3.0,-1.0,-3.0,-1.0,-1.0,-1.5,-1,,
22-10-02,4,Raiders,Broncos,-2.5,32,23,0.0,-3.0,2.7,-3.0,-1.0,-1.0,2,,
22-10-02,4,Packers,Patriots,-9.5,27,24,0.0,1.0,3.1,2.0,-2.0,2.0,-4,Patriots,W
22-10-02,4,Buccaneers,Chiefs,-1.5,31,41,0.0,1.0,3.3,1.0,-1.0,9.0,-4,Chiefs,W
22-10-03,4,49ers,Rams,-1.5,24,9,3.0,-1.0,2.6,1.0,-1.0,4.0,-1,,
22-10-06,5,Broncos,Colts,-3.0,9,12,1.0,-2.0,1.6,3.0,-2.0,0.2,-1,,
22-10-09,5,Packers,Giants,-9.0,22,27,1.0,0.0,5.1,-1.0,2.0,-5.6,4,Packers,L
22-10-09,5,Buccaneers,Falcons,-10.5,21,15,1.0,0.0,4.3,-1.0,4.0,-4.3,2,,
22-10-09,5,Bills,Steelers,-14.0,38,3,0.0,1.0,9.1,2.0,-1.0,-4.1,-4,Steelers,L
22-10-09,5,Vikings,Bears,-8.5,29,22,-1.0,-2.0,2.8,1.0,-1.0,-5.2,-3,Bears,W
22-10-09,5,Browns,Chargers,1.5,28,30,1.0,0.0,-1.1,-1.0,2.0,2.9,2,,
22-10-09,5,Patriots,Lions,-3.0,29,0,-1.0,-1.0,-0.9,1.0,2.0,-3.5,-1,,
22-10-09,5,Jaguars,Texans,-7.0,6,13,4.0,0.0,-1.4,1.0,1.0,-5.7,0,,
22-10-09,5,Jets,Dolphins,3.0,40,17,-2.0,0.0,-4.7,2.0,2.0,2.5,-2,,
22-10-09,5,Saints,Seahawks,-5.5,39,32,1.0,-2.0,-0.2,-1.0,0.0,-4.6,2,,
22-10-09,5,Commanders,Titans,1.0,17,21,2.0,-2.0,-4.0,-3.0,0.0,-0.9,2,,
22-10-09,5,Panthers,49ers,6.0,15,37,2.0,-2.0,-3.8,-2.0,0.0,3.7,2,,
22-10-09,5,Cardinals,Eagles,5.5,17,20,-2.0,0.0,-1.7,-4.0,2.0,3.1,2,,
22-10-09,5,Rams,Cowboys,-5.0,10,22,2.0,-2.0,4.7,-2.0,2.0,-4.0,5,Rams,L
22-10-09,5,Ravens,Bengals,-3.0,19,17,0.0,1.0,3.6,-2.0,0.0,3.9,-1,,
22-10-10,5,Chiefs,Raiders,-7.0,30,29,-1.0,0.0,6.3,-1.0,-2.0,1.9,-2,,
22-10-13,6,Bears,Commanders,1.0,7,12,0.0,0.0,-3.9,1.0,-3.0,-3.3,-1,,
22-10-16,6,Falcons,49ers,4.0,28,14,0.0,5.0,-3.8,0.0,1.0,2.4,-1,,
22-10-16,6,Saints,Bengals,3.0,26,30,1.0,-1.0,-1.6,0.0,1.0,4.1,2,,
22-10-16,6,Browns,Patriots,-2.5,15,38,1.0,-1.0,-0.5,-1.0,0.0,-2.0,2,,
22-10-16,6,Colts,Jaguars,-1.0,34,27,0.0,-1.0,0.7,2.0,-1.0,-0.4,0,,
22-10-16,6,Packers,Jets,-7.5,10,27,0.0,-1.0,4.4,-2.0,1.0,-3.7,4,Packers,L
22-10-16,6,Dolphins,Vikings,3.0,16,24,2.0,1.0,2.4,0.0,-3.0,1.9,0,,
22-10-16,6,Giants,Ravens,5.5,24,20,0.0,3.0,-4.7,0.0,0.0,3.5,-2,,
22-10-16,6,Steelers,Buccaneers,10.0,20,18,0.0,-2.0,-3.1,0.0,-1.0,3.8,1,,
22-10-16,6,Rams,Panthers,-10.0,24,10,3.0,-3.0,1.7,0.0,-3.0,-6.1,0,,
22-10-16,6,Seahawks,Cardinals,2.5,19,9,-1.0,-1.0,-4.0,1.0,1.0,-4.2,1,,
22-10-16,6,Chiefs,Bills,2.5,20,24,0.0,-1.0,6.0,0.0,2.0,8.5,2,,
22-10-16,6,Eagles,Cowboys,-6.5,26,17,-1.0,1.0,4.0,-3.0,3.0,-1.8,-1,,
22-10-17,6,Chargers,Broncos,-4.0,19,16,-1.0,3.0,4.0,0.0,-3.0,0.9,-4,Broncos,W
22-10-20,7,Cardinals,Saints,-2.5,42,34,1.0,0.0,-1.6,-1.0,-2.0,-2.5,0,,
22-10-23,7,Bengals,Falcons,-6.5,35,17,1.0,2.0,3.1,-3.0,6.0,-3.3,1,,
22-10-23,7,Panthers,Buccaneers,13.0,21,3,0.0,-4.0,-4.4,0.0,-2.0,5.6,1,,
22-10-23,7,Ravens,Browns,-6.5,23,20,1.0,-1.0,3.0,3.0,-2.0,-2.3,-1,,
22-10-23,7,Titans,Colts,-2.5,19,10,-1.0,1.0,0.9,-1.0,0.0,-0.3,-2,,
22-10-23,7,Cowboys,Lions,-7.0,24,6,3.0,2.0,1.0,1.0,1.0,-3.0,-1,,
22-10-23,7,Commanders,Packers,4.0,23,21,-2.0,-2.0,-1.0,1.0,-2.0,2.2,-1,,
22-10-23,7,Jaguars,Giants,-3.0,17,23,1.0,-2.0,1.1,-1.0,4.0,-5.4,5,Jaguars,L
22-10-23,7,Raiders,Texans,-7.0,38,20,0.0,-1.0,1.2,-2.0,2.0,-4.0,2,,
22-10-23,7,Broncos,Jets,2.0,9,16,0.0,-2.0,0.9,-1.0,2.0,-4.1,4,Broncos,L
22-10-23,7,49ers,Chiefs,1.0,23,44,3.0,0.0,3.8,1.0,-2.0,4.4,0,,
22-10-23,7,Chargers,Seahawks,-4.5,23,37,0.0,2.0,2.5,-1.0,0.0,-5.9,1,,
22-10-23,7,Dolphins,Steelers,-7.0,16,10,3.0,0.0,-0.4,0.0,-1.0,-5.5,-1,,
22-10-24,7,Patriots,Bears,-8.5,14,33,-3.0,1.0,-2.5,2.0,-1.0,-4.2,-5,Bears,W
22-10-27,8,Buccaneers,Ravens,-2.0,22,27,0.0,-3.0,9.3,-1.0,-2.0,3.3,2,,
22-10-30,8,Jaguars,Broncos,-1.0,17,21,1.0,-3.0,-2.3,1.0,-3.0,-3.9,1,,
22-10-30,8,Lions,Dolphins,3.5,27,31,4.0,0.0,-2.7,-3.0,-1.0,1.3,0,,
22-10-30,8,Eagles,Steelers,-11.5,35,13,-3.0,2.0,4.6,3.0,0.0,-2.5,-4,Steelers,L
22-10-30,8,Falcons,Panthers,-4.0,37,34,0.0,5.0,-1.5,0.0,-3.0,-6.0,-1,,
22-10-30,8,Cowboys,Bears,-10.0,49,29,-4.0,3.0,0.8,-3.0,0.0,-5.2,-2,,
22-10-30,8,Vikings,Cardinals,-4.0,34,26,-3.0,-2.0,4.6,-3.0,1.0,-1.6,3,Vikings,W
22-10-30,8,Saints,Raiders,1.0,24,0,3.0,-3.0,-1.7,-1.0,0.0,-1.5,4,Saints,W
22-10-30,8,Jets,Patriots,3.0,17,22,-1.0,3.0,-0.1,3.0,0.0,-0.4,-2,,
22-10-30,8,Texans,Titans,1.0,10,17,1.0,1.0,-6.1,-2.0,2.0,-2.4,1,,
22-10-30,8,Rams,49ers,-1.0,14,31,0.0,-2.0,2.1,1.0,-1.0,3.0,-2,,
22-10-30,8,Colts,Commanders,-3.0,16,17,2.0,-1.0,-2.8,0.0,-1.0,-2.3,0,,
22-10-30,8,Seahawks,Giants,-3.0,27,13,0.0,1.0,-4.3,-1.0,5.0,-3.5,0,,
22-10-30,8,Bills,Packers,-10.5,27,17,-1.0,3.0,10.4,0.0,-3.0,4.8,-4,Packers,W
22-10-31,8,Browns,Bengals,3.0,32,13,1.0,-1.0,-1.0,0.0,3.0,2.8,2,,
22-11-03,9,Texans,Eagles,14.0,17,29,-1.0,0.0,-4.6,-2.0,3.0,5.5,2,,
22-11-06,9,Jets,Bills,10.5,20,17,2.0,2.0,-2.9,1.0,2.0,10.8,-1,,
22-11-06,9,Lions,Packers,4.0,15,9,-1.0,-1.0,-4.1,-1.0,-2.0,3.4,-1,,
22-11-06,9,Commanders,Vikings,3.0,17,20,-1.0,0.0,-3.0,-2.0,-1.0,2.1,-2,,
22-11-06,9,Falcons,Chargers,2.5,17,20,1.0,4.0,-2.8,0.0,1.0,-1.9,2,,
22-11-06,9,Bengals,Panthers,-7.0,42,21,0.0,2.0,4.0,-1.0,-2.0,-5.5,0,,
22-11-06,9,Bears,Dolphins,4.0,32,35,0.0,-1.0,-5.4,1.0,0.0,1.2,-1,,
22-11-06,9,Patriots,Colts,-5.0,26,3,-2.0,1.0,1.4,1.0,-2.0,-2.9,-5,Colts,L
22-11-06,9,Jaguars,Raiders,2.5,27,20,1.0,-4.0,-3.2,1.0,-1.0,1.5,-1,,
22-11-06,9,Cardinals,Seahawks,-2.0,21,31,2.0,0.0,0.1,-1.0,2.0,-3.8,4,Cardinals,L
22-11-06,9,Buccaneers,Rams,-3.0,16,13,1.0,-4.0,7.1,0.0,-3.0,1.5,2,,
22-11-06,9,Chiefs,Titans,-14.0,20,17,-1.0,-1.0,6.5,1.0,3.0,-1.3,-1,,
22-11-07,9,Saints,Ravens,1.5,13,27,-1.0,-2.0,-1.5,-1.0,-1.0,6.0,-1,,
22-11-10,10,Panthers,Falcons,2.5,25,15,3.0,-3.0,-4.6,0.0,3.0,-3.9,4,Panthers,W
22-11-13,10,Buccaneers,Seahawks,-2.5,21,16,0.0,-4.0,5.4,0.0,3.0,-0.8,3,Buccaneers,W
22-11-13,10,Bills,Vikings,-6.0,30,33,1.0,1.0,10.5,0.0,-1.0,2.4,0,,
22-11-13,10,Dolphins,Browns,-3.0,39,17,0.0,-1.0,1.3,0.0,0.0,-2.9,2,,
22-11-13,10,Titans,Broncos,-2.5,17,10,-1.0,4.0,-3.3,-1.0,-2.0,-5.0,-3,Broncos,L
22-11-13,10,Giants,Texans,-4.5,24,16,1.0,4.0,-2.2,1.0,1.0,-7.5,1,,
22-11-13,10,Bears,Lions,-3.0,30,31,0.0,0.0,-5.7,-2.0,0.0,-4.2,0,,
22-11-13,10,Chiefs,Jaguars,-9.5,27,17,1.0,-2.0,7.7,0.0,-3.0,-3.6,2,,
22-11-13,10,Steelers,Saints,-1.0,20,10,2.0,-1.0,-2.0,1.0,-3.0,-1.4,-1,,
22-11-13,10,Raiders,Colts,-4.0,20,25,0.0,-2.0,1.3,0.0,-3.0,-2.6,-1,,
22-11-13,10,Packers,Cowboys,3.5,31,28,2.0,-3.0,2.9,0.0,4.0,1.3,4,Packers,W
22-11-13,10,Rams,Cardinals,-3.5,17,27,0.0,-3.0,4.5,0.0,-1.0,-0.5,1,,
22-11-13,10,49ers,Chargers,-8.0,22,16,0.0,0.0,5.2,0.0,2.0,0.9,0,,
22-11-14,10,Eagles,Commanders,-11.0,21,32,-1.0,2.0,8.2,0.0,0.0,-3.3,-1,,
22-11-17,11,Packers,Titans,-3.0,17,27,0.0,-2.0,0.2,0.0,5.0,-4.6,3,Packers,L
22-11-20,11,Bills,Browns,-7.5,31,23,2.0,0.0,8.2,1.0,-1.0,-0.9,0,,
22-11-20,11,Giants,Lions,-3.0,18,31,-2.0,5.0,-3.8,-1.0,1.0,-5.3,-1,,
22-11-20,11,Texans,Commanders,3.0,10,23,2.0,0.0,-6.6,-2.0,1.0,-0.8,2,,
22-11-20,11,Patriots,Jets,-3.5,10,3,0.0,2.0,1.6,-1.0,3.0,-4.2,2,,
22-11-20,11,Falcons,Bears,-2.5,27,24,1.0,2.0,-3.2,1.0,-1.0,-5.1,-3,Bears,L
22-11-20,11,Ravens,Panthers,-12.5,13,3,-1.0,0.0,3.8,-1.0,-2.0,-7.2,-2,,
22-11-20,11,Colts,Eagles,6.0,16,17,1.0,-2.0,-0.2,2.0,1.0,8.0,1,,
22-11-20,11,Saints,Rams,-2.5,27,20,2.0,-4.0,-0.6,2.0,-4.0,2.4,-1,,
22-11-20,11,Broncos,Raiders,-2.5,16,22,0.0,-3.0,-4.5,-1.0,-3.0,1.5,0,,
22-11-20,11,Steelers,Bengals,3.5,30,37,-2.0,0.0,-2.3,-3.0,3.0,-0.3,2,,
22-11-20,11,Vikings,Cowboys,2.0,3,40,-2.0,0.0,4.8,0.0,3.0,5.1,1,,
22-11-20,11,Chargers,Chiefs,5.5,27,30,0.0,3.0,1.1,3.0,-1.0,5.1,-2,,
22-11-21,11,Cardinals,49ers,10.0,10,38,-2.0,0.0,1.3,0.0,-1.0,5.3,-1,,
22-11-24,12,Lions,Bills,9.5,25,28,-3.0,2.0,-4.7,-1.0,1.0,6.5,-1,,
22-11-24,12,Cowboys,Giants,-10.0,28,20,-1.0,4.0,6.9,3.0,4.0,-4.8,-1,,
22-11-24,12,Vikings,Patriots,-2.5,33,26,1.0,-1.0,2.5,0.0,3.0,-2.3,4,Vikings,W
22-11-27,12,Titans,Bengals,1.0,16,20,1.0,6.0,-0.4,2.0,4.0,2.2,-1,,
22-11-27,12,Browns,Buccaneers,3.0,23,17,1.0,-2.0,1.6,1.0,-3.0,-0.1,1,,
22-11-27,12,Dolphins,Texans,-14.0,30,15,-1.0,0.0,2.2,2.0,-1.0,-7.1,-4,Texans,L
22-11-27,12,Jaguars,Ravens,3.5,28,27,-3.0,-4.0,0.4,-2.0,-1.0,2.8,1,,
22-11-27,12,Commanders,Falcons,-3.5,19,13,-2.0,2.0,-1.3,1.0,3.0,-3.3,-3,Falcons,L
22-11-27,12,Panthers,Broncos,1.0,23,10,2.0,-1.0,-6.4,0.0,-4.0,0.5,0,,
22-11-27,12,Jets,Bears,-7.5,31,10,0.0,2.0,-4.1,-1.0,-2.0,-3.4,-2,,
22-11-27,12,Seahawks,Raiders,-4.0,34,40,-1.0,2.0,-2.6,0.0,-2.0,1.4,-4,Raiders,W
22-11-27,12,Cardinals,Chargers,2.5,24,25,2.0,-1.0,-2.7,1.0,4.0,0.9,1,,
22-11-27,12,Chiefs,Rams,-15.5,26,10,-1.0,-2.0,8.9,0.0,-5.0,-0.9,-2,,
22-11-27,12,49ers,Saints,-8.5,13,0,-2.0,0.0,6.4,0.0,-3.0,-1.6,-3,Saints,L
22-11-27,12,Eagles,Packers,-6.5,40,33,1.0,0.0,7.5,-1.0,-3.0,0.1,2,,
22-11-28,12,Colts,Steelers,-2.5,17,24,-1.0,-1.0,-1.4,-2.0,-1.0,-3.9,0,,
22-12-01,13,Patriots,Bills,4.0,10,24,-1.0,2.0,0.1,-1.0,0.0,6.1,-2,,
22-12-04,13,Texans,Browns,7.5,14,27,2.0,-2.0,-9.2,1.0,-1.0,0.1,-1,,
22-12-04,13,Ravens,Broncos,-9.0,10,9,1.0,-2.0,5.4,1.0,-5.0,-0.6,-1,,
22-12-04,13,Lions,Jaguars,-1.0,40,14,1.0,3.0,-5.8,-1.0,-3.0,-0.6,-1,,
22-12-04,13,Vikings,Jets,-3.0,27,22,1.0,0.0,0.1,-1.0,3.0,-0.9,2,,
22-12-04,13,Giants,Commanders,2.5,20,20,-2.0,5.0,-4.6,0.0,3.0,-3.4,0,,
22-12-04,13,Eagles,Titans,-4.5,35,10,-1.0,1.0,4.7,0.0,5.0,-0.6,0,,
22-12-04,13,Falcons,Steelers,1.5,16,19,0.0,2.0,-3.6,-2.0,0.0,-2.8,1,,
22-12-04,13,Bears,Packers,3.5,19,28,1.0,-3.0,-4.8,1.0,-4.0,0.2,-1,,
22-12-04,13,49ers,Dolphins,-5.0,33,17,-2.0,1.0,6.0,-2.0,1.0,1.5,-1,,
22-12-04,13,Rams,Seahawks,6.5,23,27,0.0,-6.0,-1.1,0.0,1.0,1.0,3,Rams,W
22-12-04,13,Bengals,Chiefs,2.5,27,24,0.0,5.0,3.2,0.0,-1.0,10.4,-3,Chiefs,L
22-12-04,13,Raiders,Chargers,-2.5,27,20,0.0,-1.0,-0.0,-2.0,3.0,2.0,2,,
22-12-04,13,Cowboys,Colts,-11.0,54,19,2.0,3.0,3.8,2.0,-2.0,-3.2,-3,Colts,L
22-12-05,13,Buccaneers,Saints,-3.0,17,16,-1.0,-4.0,4.9,2.0,-4.0,-0.2,-1,,
22-12-08,14,Rams,Raiders,6.5,17,16,0.0,-5.0,-3.6,1.0,0.0,1.1,1,,
22-12-11,14,Bills,Jets,-10.0,20,12,1.0,1.0,6.3,2.0,2.0,-0.7,-1,,
22-12-11,14,Bengals,Browns,-4.0,23,10,-1.0,6.0,4.5,-2.0,0.0,0.4,0,,
22-12-11,14,Cowboys,Texans,-17.0,27,23,-4.0,4.0,3.8,2.0,-3.0,-9.1,-5,Texans,W
22-12-11,14,Lions,Vikings,-2.0,34,23,-1.0,4.0,-5.1,-2.0,1.0,-0.6,-1,,
22-12-11,14,Titans,Jaguars,-3.0,22,36,0.0,4.0,1.3,1.0,-4.0,-2.2,-2,,
22-12-11,14,Giants,Eagles,7.0,22,48,0.0,6.0,-6.0,0.0,2.0,3.8,-1,,
22-12-11,14,Steelers,Ravens,-2.0,14,16,-1.0,1.0,-1.0,2.0,-3.0,4.7,-5,Ravens,W
22-12-11,14,Broncos,Chiefs,9.0,28,34,-2.0,-4.0,-0.9,1.0,-2.0,9.3,-3,Chiefs,L
22-12-11,14,Seahawks,Panthers,-4.0,24,30,0.0,0.0,4.3,-1.0,0.0,-5.6,2,,
22-12-11,14,49ers,Buccaneers,-3.5,35,7,-3.0,2.0,5.6,2.0,-5.0,3.3,-5,Buccaneers,L
22-12-11,14,Chargers,Dolphins,3.0,23,17,-1.0,2.0,1.4,3.0,0.0,2.8,-2,,
22-12-12,14,Cardinals,Patriots,2.5,13,27,2.0,0.0,-4.2,-1.0,1.0,-0.4,2,,
22-12-15,15,Seahawks,49ers,3.0,13,21,2.0,-1.0,-0.4,-2.0,3.0,5.4,3,Seahawks,L
22-12-17,15,Vikings,Colts,-3.5,39,36,2.0,0.0,-1.3,4.0,-3.0,-2.3,-2,,
22-12-17,15,Browns,Ravens,-3.0,13,3,0.0,-1.0,1.7,-3.0,-2.0,3.4,0,,
22-12-17,15,Bills,Dolphins,-7.0,32,29,-2.0,0.0,7.0,0.0,-1.0,4.3,-3,Dolphins,W
22-12-18,15,Saints,Falcons,-5.0,21,18,-2.0,-3.0,1.1,1.0,1.0,-3.1,-1,,
22-12-18,15,Panthers,Steelers,-2.5,16,24,-2.0,1.0,-2.8,3.0,0.0,1.2,-4,Steelers,W
22-12-18,15,Bears,Eagles,8.5,20,25,3.0,-4.0,-4.8,-1.0,3.0,4.0,3,Bears,W
22-12-18,15,Jaguars,Cowboys,4.0,40,34,-4.0,-3.0,-0.5,1.0,3.0,4.9,-1,,
22-12-18,15,Jets,Lions,-2.0,17,20,2.0,3.0,-0.4,-2.0,5.0,-3.0,3,Jets,L
22-12-18,15,Texans,Chiefs,14.5,24,30,-1.0,-2.0,-8.6,1.0,-3.0,8.6,-3,Chiefs,L
22-12-18,15,Broncos,Cardinals,-1.5,24,15,-1.0,-3.0,-2.4,1.0,-1.0,-5.7,-1,,
22-12-18,15,Raiders,Patriots,-2.5,30,24,1.0,-1.0,0.1,-1.0,2.0,-0.2,3,Raiders,W
22-12-18,15,Buccaneers,Bengals,3.5,23,34,2.0,-6.0,4.2,0.0,7.0,3.4,4,Buccaneers,L
22-12-18,15,Chargers,Titans,-3.0,17,14,0.0,3.0,-0.8,4.0,3.0,0.4,-2,,
22-12-18,15,Commanders,Giants,-4.0,12,20,0.0,2.0,-1.1,1.0,5.0,-5.4,0,,
22-12-19,15,Packers,Rams,-7.5,24,12,-3.0,-3.0,1.2,-1.0,-4.0,-8.1,1,,
22-12-22,16,Jets,Jaguars,-2.5,3,19,1.0,2.0,-1.2,1.0,-2.0,-0.6,-3,Jaguars,W
22-12-24,16,Ravens,Falcons,-6.5,17,9,2.0,-3.0,2.5,0.0,2.0,-3.0,2,,
22-12-24,16,Bears,Bills,8.0,13,35,-2.0,-3.0,-8.1,1.0,-1.0,7.8,-3,Bills,W
22-12-24,16,Panthers,Lions,2.5,37,23,0.0,0.0,-1.2,-1.0,6.0,-1.2,3,Panthers,W
22-12-24,16,Patriots,Bengals,3.0,18,22,0.0,1.0,1.6,-3.0,8.0,5.9,0,,
22-12-24,16,Browns,Saints,-3.0,10,17,-2.0,0.0,2.6,0.0,-4.0,-0.6,-1,,
22-12-24,16,Titans,Texans,-3.0,14,19,-1.0,3.0,0.2,-1.0,-1.0,-8.0,-1,,
22-12-24,16,Chiefs,Seahawks,-10.0,24,10,1.0,-4.0,9.2,1.0,-2.0,-0.4,-1,,
22-12-24,16,Vikings,Giants,-4.5,27,24,2.0,-1.0,-0.4,-2.0,6.0,-5.3,5,Vikings,L
22-12-24,16,49ers,Commanders,-6.5,37,20,-1.0,4.0,4.6,2.0,1.0,-3.4,-1,,
22-12-24,16,Cowboys,Eagles,-4.0,40,34,-1.0,2.0,6.0,2.0,2.0,3.4,-3,Eagles,L
22-12-24,16,Steelers,Raiders,-2.0,13,10,0.0,1.0,0.2,0.0,0.0,1.0,-2,,
