date,week,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
26-09-20,2,Falcons,Panthers,-1.5,3,34,1.0,-1.0,-3.7,2.0,-1.0,-2.9,-1,,
26-09-20,2,Texans,Bengals,-3.0,6,20,2.0,-1.0,0.8,-3.0,1.0,-1.2,3,Texans,L
26-09-20,2,Buccaneers,Browns,-8.5,19,23,3.0,-1.0,-1.6,2.0,-1.0,-5.6,-1,,
26-09-20,2,Jets,Packers,4.5,17,20,-1.0,1.0,-6.1,1.0,-1.0,-1.4,-5,Packers,L
26-09-20,2,Bears,Vikings,-5.5,3,9,-2.0,1.0,2.3,-1.0,1.0,0.2,-1,,
26-09-20,2,Ravens,Saints,-8.5,17,24,-1.0,1.0,2.6,2.0,1.0,-2.0,-3,Saints,W
26-09-20,2,Titans,Eagles,7.0,20,24,1.0,-1.0,-7.5,0.0,-1.0,5.2,0,,
26-09-20,2,Patriots,Steelers,-5.5,20,3,3.0,1.0,5.5,-1.0,1.0,-1.4,3,Patriots,W
26-09-20,2,Broncos,Jaguars,-2.5,20,13,1.0,-1.0,6.9,-2.0,1.0,1.0,5,Broncos,W
26-09-20,2,Chargers,Raiders,-7.0,14,26,2.0,-1.0,-1.1,0.0,1.0,-6.4,2,,
26-09-20,2,49ers,Dolphins,-12.5,35,13,-1.0,1.0,1.9,0.0,-1.0,-6.7,-4,Dolphins,L
26-09-20,2,Cardinals,Seahawks,4.5,7,31,-2.0,1.0,-6.3,-3.0,-1.0,6.3,-3,Seahawks,W
26-09-20,2,Cowboys,Commanders,-4.5,37,20,0.0,-1.0,8.2,0.0,1.0,2.0,3,Cowboys,W
26-09-20,2,Chiefs,Colts,-6.5,33,30,-1.0,1.0,2.6,1.0,-1.0,-4.5,-3,Colts,W
26-09-21,2,Rams,Giants,-7.0,28,6,1.0,-1.0,5.7,0.0,1.0,0.3,2,,
26-09-24,3,Packers,Falcons,-4.5,,,1.0,-2.0,-0.0,5.0,-2.0,-3.3,-1,,
26-09-27,3,Browns,Panthers,3.0,,,-1.0,0.0,-4.6,-5.0,0.0,-1.9,1,,
26-09-27,3,Steelers,Bengals,3.5,,,0.0,0.0,-0.1,0.0,2.0,0.1,2,,
26-09-27,3,Colts,Texans,1.5,,,1.0,0.0,-3.8,0.0,-2.0,0.2,-1,,
26-09-27,3,Dolphins,Chiefs,10.5,,,0.0,-2.0,-8.0,-1.0,0.0,-0.2,3,Dolphins,
26-09-27,3,Jaguars,Patriots,-3.0,,,0.0,0.0,3.0,0.0,2.0,3.0,0,,
26-09-27,3,Lions,Jets,-6.5,,,0.0,-2.0,3.2,-1.0,2.0,-6.7,4,Lions,
26-09-27,3,Giants,Titans,-3.0,,,-1.0,0.0,0.5,-2.0,0.0,-5.8,1,,
26-09-27,3,Bills,Chargers,-7.0,,,0.0,2.0,3.4,2.0,-2.0,-2.9,-4,Chargers,
26-09-27,3,Commanders,Seahawks,7.0,,,1.0,0.0,4.6,0.0,0.0,3.3,2,,
26-09-27,3,49ers,Cardinals,-8.5,,,0.0,2.0,1.1,0.0,0.0,-5.6,-2,,
26-09-27,3,Buccaneers,Vikings,1.5,,,1.0,-2.0,-0.0,-2.0,2.0,0.9,5,Buccaneers,
26-09-27,3,Saints,Raiders,-3.0,,,-1.0,2.0,-1.7,-2.0,2.0,-7.2,1,,
26-09-27,3,Cowboys,Ravens,3.5,,,-1.0,0.0,7.7,1.0,0.0,3.6,-1,,
26-09-27,3,Broncos,Rams,2.5,,,0.0,0.0,3.6,1.0,0.0,4.9,0,,
26-09-28,3,Bears,Eagles,4.5,,,2.0,0.0,3.3,2.0,-2.0,5.4,0,,
