date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
14-10-05,Panthers,Bears,-2.5,31,24,1.0,0.0,0.6,2.0,0.0,-0.4,-1,,
14-10-05,Patriots,Bengals,1.0,43,17,3.0,-2.0,4.7,-1.0,3.0,2.1,5,Patriots,W
14-10-05,Saints,Buccaneers,-10.0,37,31,3.0,-2.0,3.8,-0.0,-2.0,-3.1,0,,
14-10-05,Titans,Browns,-2.0,28,29,2.0,-2.0,-1.9,-1.0,2.0,-4.5,5,Titans,L
14-10-06,Redskins,Seahawks,7.0,17,27,5.0,0.0,-1.8,-1.0,1.0,9.3,2,,
14-10-09,Texans,Colts,3.0,28,33,-2.0,3.0,-1.9,1.0,3.0,1.7,-3,Colts,W
14-10-12,Bengals,Panthers,-6.5,37,37,3.0,2.0,5.5,-1.0,1.0,-0.2,1,,
14-10-12,Bills,Patriots,2.5,22,37,-1.0,1.0,-1.6,-3.0,-1.0,2.8,-3,Patriots,W
14-10-12,Browns,Steelers,-1.0,31,10,1.0,3.0,-1.7,-1.0,-1.0,1.3,-1,,
14-10-12,Buccaneers,Ravens,3.5,17,48,-2.0,-1.0,-2.3,-1.0,0.0,1.1,2,,
14-10-12,Cardinals,Redskins,-3.5,30,20,-2.0,0.0,0.5,0.0,-1.0,-1.4,-3,Redskins,L
14-10-12,Dolphins,Packers,3.0,24,27,-1.0,0.0,-0.5,-2.0,-1.0,2.5,-2,,
14-10-12,Eagles,Giants,-3.0,27,0,0.0,0.0,-0.2,1.0,1.0,-0.8,-1,,
14-10-12,Falcons,Bears,-3.0,13,27,-1.0,-1.0,0.1,1.0,-1.0,-0.9,-3,Bears,W
14-10-12,Jets,Broncos,9.5,17,31,1.0,-3.0,-2.5,2.0,-2.0,5.6,1,,
14-10-12,Raiders,Chargers,7.0,28,31,1.0,0.0,-7.4,-1.0,5.0,1.0,2,,
14-10-12,Seahawks,Cowboys,-8.5,23,30,-0.0,2.0,8.5,2.0,1.0,0.6,-2,,
14-10-12,Titans,Jaguars,-4.0,16,14,-1.0,-3.0,-1.9,1.0,-5.0,-7.8,-1,,
14-10-12,Vikings,Lions,-2.5,3,17,2.0,-1.0,-3.5,1.0,1.0,1.7,1,,
14-10-13,Rams,49ers,3.0,17,31,-0.0,-0.0,-3.9,-1.0,-1.0,1.8,-1,,
14-10-16,Patriots,Jets,-9.5,27,25,-3.0,0.0,2.1,2.0,-4.0,-4.5,-4,Jets,W
14-10-19,Bears,Dolphins,-3.0,14,27,-1.0,0.0,0.2,3.0,0.0,-2.2,-3,Dolphins,W
14-10-19,Bills,Vikings,-5.5,17,16,3.0,0.0,-3.2,3.0,-2.0,-1.7,-2,,
14-10-19,Broncos,49ers,-6.5,42,17,-2.0,-1.0,6.9,-0.0,-0.0,1.7,-1,,
14-10-19,Chargers,Chiefs,-3.5,20,23,-1.0,4.0,0.5,1.0,2.0,-1.8,-3,Chiefs,W
14-10-19,Colts,Bengals,-3.0,27,0,0.0,4.0,3.3,1.0,1.0,4.7,-2,,
14-10-19,Cowboys,Giants,-6.5,31,21,1.0,2.0,1.5,-1.0,0.0,-0.3,0,,
14-10-19,Jaguars,Browns,5.5,24,6,2.0,-4.0,-5.9,0.0,4.0,-1.1,4,Jaguars,W
14-10-19,Lions,Saints,-2.0,24,23,-3.0,2.0,-0.5,2.0,-3.0,5.3,-5,Saints,W
14-10-19,Packers,Panthers,-6.5,38,17,-3.0,-1.0,3.7,-1.0,2.0,1.1,1,,
14-10-19,Raiders,Cardinals,3.5,13,24,1.0,1.0,-9.3,-4.0,1.0,0.2,1,,
14-10-19,Rams,Seahawks,6.5,28,26,0.0,-1.0,-4.1,-1.0,1.0,7.8,2,,
14-10-19,Ravens,Falcons,-6.5,29,7,-0.0,1.0,3.1,1.0,-2.0,0.4,-4,Falcons,L
14-10-19,Redskins,Titans,-5.0,19,17,4.0,-2.0,-0.8,-2.0,-4.0,-3.2,1,,
14-10-20,Steelers,Texans,-3.0,30,23,-0.0,-2.0,1.6,0.0,2.0,-2.3,3,Steelers,W
14-10-23,Broncos,Chargers,-8.0,35,21,-1.0,0.0,6.6,1.0,3.0,1.0,-2,,
14-10-26,Bengals,Ravens,-1.0,27,24,-2.0,0.0,4.7,2.0,2.0,2.8,0,,
14-10-26,Browns,Raiders,-7.0,23,13,-0.0,3.0,-0.9,-1.0,0.0,-7.9,1,,
14-10-26,Buccaneers,Vikings,-3.0,13,19,0.0,-2.0,-4.1,-2.0,-1.0,-2.4,0,,
14-10-26,Cardinals,Eagles,-2.5,24,20,1.0,2.0,-1.0,1.0,1.0,-0.3,-1,,
14-10-26,Chiefs,Rams,-7.0,34,7,-1.0,3.0,0.3,0.0,0.0,-2.8,-3,Rams,L
14-10-26,Falcons,Lions,3.5,21,22,-2.0,-3.0,-0.6,0.0,1.0,0.6,2,,
14-10-26,Jaguars,Dolphins,6.0,13,27,0.0,-3.0,-8.2,-3.0,1.0,-1.0,2,,
14-10-26,Jets,Bills,-3.0,23,43,-0.0,-3.0,-4.0,2.0,-1.0,-1.0,-2,,
14-10-26,Panthers,Seahawks,5.0,9,13,1.0,1.0,0.8,-0.0,-0.0,7.0,-1,,
14-10-26,Patriots,Bears,-6.0,51,23,0.0,-1.0,3.0,3.0,-1.0,-0.5,-2,,
14-10-26,Saints,Packers,-1.5,44,23,-0.0,-2.0,2.4,-1.0,0.0,4.3,1,,
14-10-26,Steelers,Colts,3.0,51,34,-2.0,-1.0,0.1,2.0,5.0,4.4,-1,,
14-10-26,Titans,Texans,2.0,16,30,-0.0,-3.0,-4.4,2.0,1.0,-0.7,0,,
14-10-27,Cowboys,Redskins,-9.5,17,20,-1.0,3.0,1.8,0.0,-3.0,-2.1,-4,Redskins,W
14-10-30,Panthers,Saints,2.5,10,28,0.0,2.0,-0.1,-2.0,-1.0,3.2,-2,,
14-11-02,49ers,Rams,-10.0,10,13,1.0,-1.0,4.0,-0.0,-1.0,-2.1,0,,
14-11-02,Bengals,Jaguars,-10.5,33,23,0.0,1.0,2.9,2.0,-4.0,-10.2,-2,,
14-11-02,Browns,Buccaneers,-6.5,22,17,-3.0,4.0,-3.0,2.0,-3.0,-2.4,-5,Buccaneers,W
14-11-02,Chiefs,Jets,-9.5,24,10,0.0,4.0,1.9,6.0,-4.0,-2.7,-4,Jets,L
14-11-02,Cowboys,Cardinals,-3.0,17,28,1.0,2.0,2.9,-2.0,3.0,-0.7,3,Cowboys,L
14-11-02,Dolphins,Chargers,-2.0,37,0,-2.0,2.0,-1.1,2.0,2.0,2.4,-3,Chargers,L
14-11-02,Patriots,Broncos,3.0,43,21,-2.0,0.0,2.6,-2.0,1.0,7.5,0,,
14-11-02,Seahawks,Raiders,-14.5,30,24,-0.0,-1.0,7.4,3.0,-1.0,-6.8,-2,,
14-11-02,Steelers,Ravens,1.5,43,23,0.0,0.0,-1.7,-0.0,1.0,3.7,0,,
14-11-02,Texans,Eagles,1.5,21,31,-2.0,2.0,-1.6,2.0,0.0,0.0,-4,Eagles,W
14-11-02,Vikings,Redskins,-1.0,29,26,-2.0,0.0,-2.2,-1.0,-2.0,-3.4,0,,
14-11-03,Giants,Colts,3.0,24,40,1.0,-1.0,-0.6,-0.0,4.0,3.9,2,,
14-11-06,Bengals,Browns,-6.0,3,24,1.0,0.0,0.8,0.0,3.0,-0.9,1,,
14-11-09,Bills,Chiefs,2.0,13,17,-6.0,0.0,-3.3,0.0,5.0,2.4,-1,,
14-11-09,Buccaneers,Falcons,1.5,17,27,-0.0,-2.0,-4.4,0.0,-2.0,-2.8,-1,,
14-11-09,Cardinals,Rams,-7.0,31,14,-1.0,4.0,1.5,-0.0,-0.0,-2.0,-3,Rams,L
14-11-09,Jaguars,Cowboys,6.0,17,31,-1.0,-3.0,-7.4,1.0,1.0,2.0,-1,,
14-11-09,Jets,Steelers,5.0,20,13,-0.0,-5.0,-3.9,-1.0,1.0,-2.0,4,Jets,W
14-11-09,Lions,Dolphins,-3.0,20,16,-0.0,-0.0,2.4,-4.0,3.0,1.2,1,,
14-11-09,Packers,Bears,-7.0,55,14,2.0,-1.0,4.7,2.0,-2.0,-0.4,-1,,
14-11-09,Raiders,Broncos,11.5,17,41,3.0,0.0,-5.0,1.0,0.0,8.2,-1,,
14-11-09,Ravens,Titans,-9.5,21,7,1.0,0.0,2.3,2.0,-4.0,-6.5,-2,,
14-11-09,Saints,49ers,-4.5,24,27,-0.0,-0.0,3.9,0.0,-2.0,4.8,-2,,
14-11-09,Seahawks,Giants,-9.0,38,17,-3.0,-2.0,7.2,1.0,-2.0,-2.2,-1,,
14-11-10,Eagles,Panthers,-6.0,45,21,3.0,1.0,1.8,0.0,1.0,-1.2,0,,
14-11-13,Dolphins,Bills,-6.0,22,9,1.0,2.0,2.4,2.0,-1.0,-5.2,-1,,
14-11-16,Bears,Vikings,-2.5,21,13,2.0,-3.0,0.7,-1.0,1.0,-6.2,5,Bears,W
14-11-16,Browns,Texans,-3.5,7,23,-3.0,4.0,-1.7,-3.0,1.0,-0.8,-1,,
14-11-16,Cardinals,Lions,-1.0,14,6,-2.0,5.0,1.3,-1.0,1.0,3.0,-1,,
14-11-16,Chargers,Raiders,-10.0,13,6,4.0,1.0,3.0,1.0,-1.0,-5.9,-3,Raiders,W
14-11-16,Chiefs,Seahawks,-1.5,24,20,-2.0,6.0,0.0,1.0,-1.0,5.8,-5,Seahawks,L
14-11-16,Colts,Patriots,-3.0,20,42,-1.0,5.0,5.0,-1.0,1.0,2.3,-1,,
14-11-16,Giants,49ers,4.0,10,16,-1.0,-3.0,-0.5,-2.0,-1.0,3.5,-1,,
14-11-16,Packers,Eagles,-5.5,53,20,-2.0,0.0,4.8,-5.0,2.0,2.7,0,,
14-11-16,Panthers,Falcons,1.0,17,19,5.0,0.0,-0.6,-3.0,-1.0,-1.7,2,,
14-11-16,Rams,Broncos,9.5,22,7,2.0,-1.0,-3.1,-1.0,1.0,8.3,3,Rams,W
14-11-16,Redskins,Buccaneers,-7.5,7,27,1.0,-3.0,-4.0,3.0,-3.0,-5.9,-1,,
14-11-16,Saints,Bengals,-7.0,10,27,2.0,-1.0,4.7,3.0,-1.0,1.3,-1,,
14-11-17,Titans,Steelers,6.0,24,27,2.0,-5.0,-4.1,4.0,0.0,0.0,2,,
14-11-20,Raiders,Chiefs,7.0,24,20,1.0,0.0,-5.6,2.0,7.0,2.3,0,,
14-11-23,49ers,Redskins,-9.0,17,13,-4.0,0.0,3.7,2.0,-4.0,-0.3,-4,Redskins,W
14-11-23,Bears,Buccaneers,-5.5,21,13,1.0,-2.0,-1.5,-2.0,-2.0,-4.6,1,,
14-11-23,Broncos,Dolphins,-7.0,39,36,2.0,0.0,9.0,2.0,3.0,1.4,2,,
14-11-23,Chargers,Rams,-4.5,27,24,-1.0,0.0,1.8,-2.0,0.0,-3.2,1,,
14-11-23,Colts,Jaguars,-14.0,23,3,-1.0,4.0,3.8,2.0,-4.0,-6.9,-5,Jaguars,L
14-11-23,Eagles,Titans,-11.0,43,24,4.0,1.0,0.7,0.0,-4.0,-6.5,-2,,
14-11-23,Falcons,Browns,-3.0,24,26,-1.0,0.0,0.3,1.0,3.0,-2.1,-2,,
14-11-23,Giants,Cowboys,3.5,28,31,4.0,-4.0,-2.7,-2.0,2.0,2.3,3,Giants,W
14-11-23,Patriots,Lions,-7.0,34,9,1.0,2.0,3.5,-1.0,0.0,2.8,0,,
14-11-23,Seahawks,Cardinals,-6.5,19,3,-2.0,-2.0,4.0,1.0,6.0,0.9,-1,,
14-11-23,Texans,Bengals,-1.5,13,22,-1.0,2.0,-2.7,-1.0,0.0,0.4,-2,,
14-11-23,Vikings,Packers,9.5,21,24,-1.0,0.0,-1.6,-4.0,1.0,3.2,2,,
14-11-24,Bills,Jets,-4.5,38,3,-2.0,-2.0,-2.2,-4.0,-4.0,-5.1,-1,,
14-11-24,Saints,Ravens,-3.5,27,34,1.0,-2.0,4.2,-2.0,1.0,2.1,3,Saints,L
14-11-27,49ers,Seahawks,-1.0,3,19,2.0,-1.0,3.8,-1.0,-1.0,3.4,1,,
14-11-27,Cowboys,Eagles,-3.0,10,33,-0.0,1.0,2.7,-1.0,2.0,3.0,0,,
14-11-27,Lions,Bears,-7.0,34,17,-0.0,-1.0,1.1,-3.0,-1.0,-3.1,0,,
14-11-30,Bills,Browns,-3.0,26,10,-1.0,-1.0,-2.1,1.0,4.0,-0.4,-1,,
14-11-30,Buccaneers,Bengals,6.0,13,14,3.0,-3.0,-5.5,-0.0,1.0,1.0,2,,
14-11-30,Chiefs,Broncos,0.0,16,29,-1.0,6.0,2.1,0.0,-1.0,7.0,-4,Broncos,W
14-11-30,Colts,Redskins,-8.5,49,27,1.0,5.0,4.3,-2.0,-3.0,-1.9,-1,,
14-11-30,Falcons,Cardinals,2.0,29,18,-1.0,-1.0,0.1,1.0,5.0,-0.1,1,,
14-11-30,Jaguars,Giants,3.0,25,24,-1.0,-5.0,-6.3,0.0,-3.0,-3.6,0,,
14-11-30,Packers,Patriots,-3.0,26,21,-1.0,0.0,5.9,0.0,3.0,4.6,-1,,
14-11-30,Rams,Raiders,-6.0,52,0,0.0,1.0,-3.9,1.0,1.0,-8.0,-2,,
14-11-30,Ravens,Chargers,-6.5,33,34,-0.0,2.0,4.1,0.0,-1.0,-1.6,-3,Chargers,W
14-11-30,Steelers,Saints,-3.5,32,35,-0.0,-1.0,3.6,0.0,-3.0,4.7,-1,,
14-11-30,Texans,Titans,-7.0,45,21,0.0,1.0,-0.7,1.0,-5.0,-4.8,-4,Titans,L
14-11-30,Vikings,Panthers,-2.5,31,13,1.0,1.0,-5.2,1.0,-1.0,-2.3,-3,Panthers,L
14-12-01,Jets,Dolphins,6.5,13,16,1.0,-5.0,-3.8,-0.0,4.0,1.8,4,Jets,W
14-12-04,Bears,Cowboys,3.5,28,41,1.0,-2.0,-3.3,2.0,0.0,2.9,0,,
14-12-07,Bengals,Steelers,-3.0,21,42,2.0,0.0,1.3,2.0,-2.0,4.3,-2,,
14-12-07,Broncos,Bills,-10.0,24,17,-2.0,0.0,7.8,-1.0,0.0,-1.8,-1,,
14-12-07,Browns,Colts,3.5,24,25,1.0,3.0,-1.8,2.0,6.0,3.4,-1,,
14-12-07,Cardinals,Chiefs,1.0,17,14,2.0,4.0,1.9,2.0,5.0,4.3,-1,,
14-12-07,Chargers,Patriots,3.5,14,23,2.0,0.0,-0.7,-0.0,2.0,5.1,1,,
14-12-07,Dolphins,Ravens,-3.0,13,28,-0.0,3.0,3.8,-2.0,1.0,2.9,0,,
14-12-07,Eagles,Seahawks,-1.0,14,24,-2.0,3.0,2.6,-3.0,0.0,5.4,-2,,
14-12-07,Jaguars,Texans,6.0,13,27,-3.0,-4.0,-8.1,-3.0,2.0,-0.9,1,,
14-12-07,Lions,Buccaneers,-10.0,34,17,-1.0,0.0,1.4,-2.0,-2.0,-7.0,-2,,
14-12-07,Raiders,49ers,8.0,24,13,5.0,0.0,-6.2,3.0,-2.0,3.6,-2,,
14-12-07,Redskins,Rams,3.0,0,24,-2.0,-4.0,-2.2,-5.0,2.0,-3.1,3,Redskins,L
14-12-07,Saints,Panthers,-10.0,10,41,-2.0,-2.0,4.0,1.0,-2.0,-4.8,-3,Panthers,W
14-12-07,Titans,Giants,1.0,7,36,3.0,-6.0,-4.9,3.0,-4.0,-2.6,-1,,
14-12-07,Vikings,Jets,-6.5,30,24,-1.0,2.0,-5.5,0.0,-4.0,-4.8,-4,Jets,W
14-12-08,Packers,Falcons,-13.0,43,37,0.0,1.0,5.3,-2.0,0.0,-2.4,-1,,
14-12-11,Rams,Cardinals,-3.5,6,12,-2.0,3.0,-0.6,-2.0,5.0,0.9,-1,,
14-12-14,Bills,Packers,5.5,21,13,-0.0,1.0,-1.5,-1.0,0.0,6.8,-1,,
14-12-14,Browns,Bengals,1.0,0,30,-2.0,4.0,-2.7,2.0,-1.0,2.2,-5,Bengals,W
14-12-14,Chargers,Broncos,4.0,10,22,-1.0,-1.0,-0.2,0.0,-1.0,6.6,-2,,
14-12-14,Chiefs,Raiders,-10.0,31,13,2.0,4.0,4.4,-2.0,1.0,-5.8,3,Chiefs,W
14-12-14,Colts,Texans,-6.5,17,10,2.0,5.0,3.0,-1.0,3.0,-0.5,1,,
14-12-14,Eagles,Cowboys,-3.5,27,38,0.0,2.0,3.4,-2.0,1.0,3.5,0,,
14-12-14,Falcons,Steelers,1.5,20,27,1.0,1.0,-3.2,-2.0,-1.0,2.7,-1,,
14-12-14,Giants,Redskins,-6.5,24,13,-2.0,-3.0,-2.2,2.0,-5.0,-4.5,-3,Redskins,L
14-12-14,Lions,Vikings,-7.5,16,14,-2.0,1.0,1.0,0.0,3.0,-4.1,-2,,
14-12-14,Panthers,Buccaneers,-5.5,19,17,-2.0,-1.0,-4.1,2.0,-3.0,-6.4,-3,Buccaneers,W
14-12-14,Patriots,Dolphins,-7.5,41,13,1.0,3.0,6.0,-1.0,2.0,3.0,1,,
14-12-14,Ravens,Jaguars,-13.5,20,12,1.0,2.0,3.0,1.0,-5.0,-8.9,-3,Jaguars,W
14-12-14,Seahawks,49ers,-10.5,17,7,-0.0,1.0,5.5,2.0,-3.0,4.2,-4,49ers,W
14-12-14,Titans,Jets,1.0,11,16,2.0,-7.0,-5.5,-0.0,-5.0,-6.1,2,,
14-12-15,Bears,Saints,3.0,15,31,2.0,-3.0,-3.2,2.0,-3.0,3.0,-1,,
14-12-18,Jaguars,Titans,-3.0,21,13,-0.0,-4.0,-8.6,1.0,-8.0,-6.8,-2,,
14-12-20,49ers,Chargers,-2.5,35,38,-1.0,-4.0,2.9,2.0,-2.0,-0.5,-1,,
14-12-20,Redskins,Eagles,8.5,27,24,-0.0,-6.0,-5.2,3.0,1.0,4.5,0,,
14-12-21,Bears,Lions,4.5,14,20,2.0,-4.0,-2.9,-2.0,0.0,1.4,4,Bears,L
14-12-21,Buccaneers,Packers,10.5,3,20,2.0,-2.0,-6.1,1.0,-1.0,7.1,-1,,
14-12-21,Cardinals,Seahawks,7.5,6,35,-2.0,6.0,-0.2,1.0,2.0,7.6,-3,Seahawks,W
14-12-21,Cowboys,Colts,-3.0,42,7,-3.0,2.0,4.0,0.0,6.0,2.7,-2,,
14-12-21,Dolphins,Vikings,-6.5,37,35,1.0,1.0,2.7,2.0,4.0,-3.0,-1,,
14-12-21,Jets,Patriots,10.0,16,17,-1.0,-4.0,-4.1,-1.0,4.0,6.7,1,,
14-12-21,Panthers,Browns,-4.0,17,13,-2.0,-2.0,-3.6,1.0,3.0,-2.7,-1,,
14-12-21,Raiders,Bills,6.0,26,24,-0.0,-0.0,-5.4,-1.0,2.0,-1.5,3,Raiders,W
14-12-21,Rams,Giants,-5.0,27,37,2.0,2.0,-0.1,0.0,-2.0,-2.2,-2,,
14-12-21,Saints,Falcons,-6.5,14,30,-2.0,-2.0,2.9,1.0,0.0,-3.1,-2,,
14-12-21,Steelers,Chiefs,-3.0,20,12,-1.0,0.0,1.7,0.0,5.0,2.6,-1,,
14-12-21,Texans,Ravens,4.5,25,13,-0.0,2.0,-0.7,0.0,1.0,2.3,1,,
14-12-22,Bengals,Broncos,3.5,37,28,-1.0,0.0,1.6,-2.0,0.0,6.1,-1,,
14-12-28,49ers,Cardinals,-6.5,20,17,0.0,-5.0,1.9,1.0,5.0,-2.3,0,,
14-12-28,Broncos,Raiders,-14.0,47,14,2.0,-1.0,8.0,-2.0,1.0,-7.4,5,Broncos,W
