date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
24-10-20,Jaguars,Patriots,-7.0,32,16,1.0,-2.0,-1.2,3.0,-3.0,-5.9,-1,,
24-10-20,Vikings,Lions,-1.0,29,31,-1.0,5.0,1.4,-5.0,3.0,5.0,-1,,
24-10-20,Falcons,Seahawks,-3.0,14,34,-1.0,0.0,3.0,3.0,-2.0,-1.2,-2,,
24-10-20,Bills,Titans,-9.5,34,10,-1.0,0.0,3.8,0.0,-3.0,-2.0,-3,Titans,L
24-10-20,Browns,Bengals,5.5,14,21,0.0,-2.0,-0.1,0.0,0.0,0.7,2,,
24-10-20,Colts,Dolphins,-3.0,16,10,0.0,4.0,-2.2,2.0,-3.0,-1.6,-4,Dolphins,L
24-10-20,Packers,Texans,-3.0,24,22,-2.0,2.0,1.6,-3.0,-1.0,3.0,-3,Texans,W
24-10-20,Giants,Eagles,3.0,3,28,0.0,-1.0,-6.1,0.0,-1.0,5.7,-1,,
24-10-20,Commanders,Panthers,-10.0,40,7,-1.0,3.0,-0.2,1.0,-4.0,-5.8,-5,Panthers,L
24-10-20,Rams,Raiders,-7.0,20,15,1.0,-3.0,-4.1,3.0,-2.0,-5.2,-1,,
24-10-20,49ers,Chiefs,-2.5,18,28,-3.0,0.0,4.3,0.0,2.0,6.2,-1,,
24-10-20,Steelers,Jets,2.5,37,15,-3.0,2.0,0.6,1.0,-2.0,-0.7,-3,Jets,L
24-10-21,Buccaneers,Ravens,4.0,31,41,0.0,2.0,5.0,1.0,1.0,4.4,0,,
24-10-21,Cardinals,Chargers,1.0,17,15,2.0,0.0,-0.4,-2.0,2.0,-0.0,4,Cardinals,W
24-10-24,Rams,Vikings,3.0,30,20,-3.0,-4.0,-2.3,0.0,4.0,4.2,0,,
24-10-27,Lions,Titans,-12.0,52,14,0.0,4.0,5.9,2.0,-4.0,-1.0,-4,Titans,L
24-10-27,Buccaneers,Falcons,1.5,26,31,1.0,1.0,-0.3,3.0,-1.0,-0.3,-1,,
24-10-27,Bengals,Eagles,-2.5,17,37,-2.0,1.0,3.4,0.0,0.0,1.9,-3,Eagles,W
24-10-27,Browns,Ravens,7.5,29,24,2.0,-3.0,-3.7,-1.0,2.0,6.2,3,Browns,W
24-10-27,Texans,Colts,-4.5,23,20,-3.0,0.0,2.9,-1.0,5.0,-1.6,1,,
24-10-27,Dolphins,Cardinals,-4.0,27,28,1.0,-4.0,-1.6,-1.0,1.0,-0.3,3,Dolphins,L
24-10-27,Jaguars,Packers,3.5,27,30,0.0,-1.0,-0.5,3.0,1.0,2.9,2,,
24-10-27,Patriots,Jets,7.0,25,22,0.0,-4.0,-6.9,2.0,-3.0,3.5,-2,,
24-10-27,Seahawks,Bills,3.0,10,31,-3.0,-1.0,-0.6,-2.0,1.0,6.0,1,,
24-10-27,Chargers,Saints,-7.0,26,8,1.0,1.0,3.2,1.0,-1.0,-5.6,-1,,
24-10-27,Commanders,Bears,-1.5,18,15,-2.0,4.0,0.0,-1.0,3.0,-3.2,1,,
24-10-27,Raiders,Chiefs,8.5,20,27,3.0,-1.0,-6.0,-1.0,3.0,3.8,3,Raiders,W
24-10-27,Broncos,Panthers,-13.0,28,14,-1.0,2.0,-1.4,2.0,-5.0,-7.0,-5,Panthers,L
24-10-27,49ers,Cowboys,-5.5,30,24,1.0,-1.0,3.9,5.0,-1.0,0.0,-1,,
24-10-28,Steelers,Giants,-6.0,26,18,-2.0,3.0,-0.9,0.0,-2.0,-4.3,-4,Giants,L
24-10-31,Jets,Texans,-2.5,21,13,0.0,-4.0,3.0,-1.0,-1.0,2.6,0,,
24-11-03,Falcons,Cowboys,-3.0,27,21,-3.0,0.0,1.1,2.0,-2.0,1.5,-4,Cowboys,L
24-11-03,Bills,Dolphins,-6.0,30,27,-1.0,2.0,5.9,0.0,-5.0,0.1,-4,Dolphins,W
24-11-03,Panthers,Saints,7.0,23,22,0.0,-6.0,-9.2,0.0,-2.0,-3.6,1,,
24-11-03,Bengals,Raiders,-7.5,41,24,2.0,0.0,1.5,0.0,0.0,-6.0,1,,
24-11-03,Browns,Chargers,2.0,10,27,1.0,-2.0,-5.9,0.0,2.0,2.0,2,,
24-11-03,Ravens,Broncos,-9.0,41,10,-1.0,1.0,4.4,0.0,3.0,0.1,-2,,
24-11-03,Titans,Patriots,-3.5,20,17,4.0,-5.0,-0.9,0.0,-3.0,-7.3,2,,
24-11-03,Giants,Commanders,4.0,22,27,1.0,-3.0,-4.6,-1.0,5.0,-3.0,5,Giants,L
24-11-03,Cardinals,Bears,-1.5,29,9,0.0,2.0,-0.8,1.0,2.0,-2.4,0,,
24-11-03,Eagles,Jaguars,-7.5,28,23,-2.0,1.0,1.5,1.0,0.0,-1.5,-4,Jaguars,W
24-11-03,Packers,Lions,2.5,14,24,-1.0,0.0,3.9,-4.0,5.0,7.8,0,,
24-11-03,Seahawks,Rams,1.5,20,26,1.0,-2.0,-0.1,1.0,-3.0,-1.3,1,,
24-11-03,Vikings,Colts,-6.0,21,13,-1.0,3.0,5.1,1.0,6.0,0.4,-3,Colts,L
24-11-04,Chiefs,Buccaneers,-9.0,30,24,0.0,2.0,4.8,3.0,0.0,-2.0,-3,Buccaneers,W
24-11-07,Ravens,Bengals,-6.0,35,34,-1.0,2.0,5.6,-1.0,1.0,0.8,-1,,
24-11-10,Panthers,Giants,6.5,20,17,1.0,-5.0,-11.0,1.0,-4.0,-6.5,1,,
24-11-10,Bears,Patriots,-6.0,3,19,-2.0,1.0,0.2,2.0,-2.0,-5.7,-5,Patriots,W
24-11-10,Commanders,Steelers,-2.0,27,28,-1.0,6.0,-0.5,-1.0,4.0,-2.5,0,,
24-11-10,Buccaneers,49ers,6.5,20,23,-1.0,1.0,-1.2,-2.0,0.0,4.0,0,,
24-11-10,Saints,Falcons,3.5,20,17,-1.0,-3.0,-2.6,1.0,1.0,1.0,-1,,
24-11-10,Colts,Bills,4.5,20,30,-1.0,5.0,1.6,0.0,1.0,3.7,0,,
24-11-10,Chiefs,Broncos,-7.0,16,14,1.0,1.0,5.4,1.0,2.0,-0.3,-1,,
24-11-10,Jaguars,Vikings,7.0,7,12,2.0,1.0,-2.4,1.0,4.0,5.3,-1,,
24-11-10,Chargers,Titans,-8.0,27,17,-3.0,3.0,1.4,-2.0,-6.0,-3.5,-3,Titans,L
24-11-10,Cowboys,Eagles,7.0,6,34,-1.0,-3.0,1.1,-2.0,0.0,1.5,2,,
24-11-10,Cardinals,Jets,2.0,31,6,2.0,3.0,-1.1,0.0,-3.0,3.0,-2,,
24-11-10,Texans,Lions,4.0,23,26,0.0,-2.0,3.3,-1.0,6.0,7.2,4,Texans,W
24-11-11,Rams,Dolphins,-2.0,15,23,-2.0,-2.0,0.8,0.0,-4.0,0.6,-2,,
24-11-14,Eagles,Commanders,-4.0,26,18,-3.0,1.0,4.9,-1.0,5.0,-2.0,1,,
24-11-17,Bears,Packers,6.0,19,20,-1.0,0.0,-0.9,1.0,-1.0,3.9,-2,,
24-11-17,Saints,Browns,1.0,35,14,-1.0,-2.0,-5.3,3.0,-3.0,-4.8,-1,,
24-11-17,Lions,Jaguars,-13.5,52,6,3.0,5.0,9.1,0.0,2.0,-1.6,0,,
24-11-17,Dolphins,Raiders,-7.5,34,19,0.0,-3.0,2.6,1.0,-1.0,-4.2,-2,,
24-11-17,Titans,Vikings,6.0,13,23,0.0,-7.0,-3.1,0.0,3.0,7.1,1,,
24-11-17,Steelers,Ravens,3.0,18,16,1.0,5.0,-1.6,-1.0,1.0,4.8,1,,
24-11-17,Jets,Colts,-4.0,27,28,1.0,-4.0,3.6,2.0,4.0,1.2,1,,
24-11-17,Patriots,Rams,4.0,22,28,1.0,-1.0,-4.5,0.0,-3.0,1.9,0,,
24-11-17,49ers,Seahawks,-6.0,17,20,1.0,-1.0,3.8,2.0,-3.0,-1.2,-1,,
24-11-17,Broncos,Falcons,-2.0,38,6,0.0,3.0,-1.1,1.0,0.0,-0.2,-3,Falcons,L
24-11-17,Bills,Chiefs,-2.5,30,21,-2.0,2.0,7.0,0.0,0.0,3.2,-1,,
24-11-17,Chargers,Bengals,-1.0,34,27,0.0,4.0,1.1,1.0,2.0,1.9,-2,,
24-11-18,Cowboys,Texans,7.0,10,34,3.0,-4.0,-2.8,-3.0,-1.0,2.8,3,Cowboys,L
24-11-21,Browns,Steelers,3.5,24,19,-2.0,-4.0,-2.5,-2.0,6.0,0.4,3,Browns,W
24-11-24,Panthers,Chiefs,10.5,27,30,-2.0,-4.0,-13.3,1.0,-1.0,4.6,-3,Chiefs,L
24-11-24,Bears,Vikings,3.0,27,30,-1.0,1.0,-2.1,0.0,4.0,6.4,-2,,
24-11-24,Commanders,Cowboys,-10.5,26,34,1.0,4.0,0.6,1.0,-5.0,-5.5,-3,Cowboys,W
24-11-24,Dolphins,Patriots,-7.5,34,15,-1.0,-2.0,1.8,2.0,-2.0,-5.2,-3,Patriots,L
24-11-24,Giants,Buccaneers,6.0,7,30,2.0,-5.0,-6.1,-1.0,2.0,-5.3,5,Giants,L
24-11-24,Colts,Lions,7.0,6,24,1.0,5.0,0.8,-1.0,6.0,9.4,1,,
24-11-24,Texans,Titans,-8.0,27,32,-1.0,0.0,3.6,0.0,-8.0,-3.0,-3,Titans,W
24-11-24,Raiders,Broncos,5.5,19,29,1.0,-2.0,-2.9,-1.0,4.0,-0.9,5,Raiders,L
24-11-24,Seahawks,Cardinals,1.0,16,6,0.0,-2.0,-1.1,-1.0,4.0,-2.4,4,Seahawks,W
24-11-24,Packers,49ers,-6.0,38,10,1.0,-2.0,6.2,0.0,-2.0,2.2,0,,
24-11-24,Rams,Eagles,3.0,20,37,-2.0,-2.0,1.7,-1.0,2.0,2.7,3,Rams,L
24-11-25,Chargers,Ravens,3.0,23,30,1.0,5.0,1.2,2.0,0.0,6.2,-2,,
24-11-28,Lions,Bears,-10.0,23,20,0.0,7.0,9.8,0.0,1.0,-1.1,1,,
24-11-28,Cowboys,Giants,-4.0,27,20,-2.0,-4.0,-5.5,0.0,-6.0,-9.0,-2,,
24-11-28,Packers,Dolphins,-3.5,30,17,-3.0,-1.0,6.7,-1.0,-1.0,-1.2,1,,
24-11-29,Chiefs,Raiders,-13.5,19,17,0.0,-2.0,2.8,2.0,-3.0,-6.6,-2,,
24-12-01,Falcons,Chargers,1.0,13,17,1.0,-1.0,0.3,0.0,4.0,1.5,2,,
24-12-01,Bengals,Steelers,-3.0,38,44,-1.0,1.0,3.0,-2.0,5.0,2.8,-1,,
24-12-01,Vikings,Cardinals,-3.5,23,22,0.0,4.0,5.5,0.0,3.0,0.4,1,,
24-12-01,Jets,Seahawks,-1.5,21,26,-1.0,-5.0,2.4,0.0,-1.0,-2.5,0,,
24-12-01,Commanders,Titans,-6.0,42,19,2.0,3.0,2.1,1.0,-7.0,-2.9,-3,Titans,L
24-12-01,Patriots,Colts,2.5,24,25,1.0,-3.0,-5.9,0.0,4.0,-0.1,2,,
24-12-01,Jaguars,Texans,3.0,20,23,1.0,1.0,-1.7,-1.0,-1.0,2.9,-1,,
24-12-01,Panthers,Buccaneers,6.5,23,26,0.0,-3.0,-12.1,0.0,3.0,-1.4,1,,
24-12-01,Saints,Rams,2.5,14,21,2.0,-1.0,-6.2,1.0,-3.0,-0.7,-1,,
24-12-01,Ravens,Eagles,-3.0,19,24,0.0,1.0,7.6,-1.0,3.0,4.4,2,,
24-12-01,Bills,49ers,-6.5,35,10,-1.0,3.0,3.7,3.0,-3.0,3.4,-5,49ers,L
24-12-02,Broncos,Browns,-6.5,41,32,-2.0,5.0,0.8,2.0,-3.0,-3.2,-5,Browns,L
24-12-05,Lions,Packers,-3.5,34,31,1.0,6.0,6.9,-1.0,0.0,3.5,0,,
24-12-08,Vikings,Falcons,-6.0,42,21,-1.0,3.0,4.9,3.0,-2.0,-1.1,-4,Falcons,L
24-12-08,Eagles,Panthers,-14.0,22,16,0.0,4.0,5.6,-1.0,-2.0,-10.4,0,,
24-12-08,Steelers,Browns,-6.0,27,14,-2.0,6.0,2.8,1.0,-4.0,-3.1,-5,Browns,L
24-12-08,Titans,Jaguars,-3.0,6,10,1.0,-8.0,-2.4,1.0,1.0,-3.8,1,,
24-12-08,Dolphins,Jets,-6.5,32,26,1.0,-2.0,1.1,0.0,-6.0,0.3,0,,
24-12-08,Giants,Saints,5.5,11,14,2.0,-7.0,-8.1,0.0,-2.0,-6.2,2,,
24-12-08,Buccaneers,Raiders,-6.5,28,13,1.0,2.0,-0.8,1.0,-2.0,-6.4,-3,Raiders,L
24-12-08,Cardinals,Seahawks,-3.0,18,30,1.0,4.0,3.8,0.0,0.0,0.9,-1,,
24-12-08,Rams,Bills,3.5,44,42,0.0,-2.0,-0.3,-3.0,4.0,5.4,2,,
24-12-08,49ers,Bears,-3.0,38,13,3.0,-4.0,2.2,-1.0,2.0,-1.3,5,49ers,W
24-12-08,Chiefs,Chargers,-4.5,19,17,-1.0,-3.0,4.1,-3.0,5.0,2.1,1,,
24-12-09,Cowboys,Bengals,4.5,20,27,-2.0,-3.0,-6.8,2.0,0.0,3.2,-2,,
24-12-12,49ers,Rams,-3.0,6,12,0.0,-3.0,1.1,0.0,-1.0,-0.0,-1,,
24-12-15,Panthers,Cowboys,-2.5,14,30,1.0,-1.0,-8.0,1.0,-4.0,-7.8,-1,,
24-12-15,Titans,Bengals,6.0,27,37,-2.0,-9.0,-3.5,-1.0,1.0,0.6,3,Titans,L
24-12-15,Browns,Chiefs,4.0,7,21,2.0,-5.0,-2.0,0.0,-4.0,5.1,0,,
24-12-15,Texans,Dolphins,-2.5,20,12,-1.0,-1.0,2.1,0.0,-3.0,2.6,-2,,
24-12-15,Jaguars,Jets,3.5,25,32,2.0,2.0,-3.7,0.0,-5.0,-0.7,0,,
24-12-15,Saints,Commanders,7.5,19,20,0.0,-3.0,-3.6,-1.0,4.0,0.1,4,Saints,W
24-12-15,Giants,Ravens,17.0,14,35,0.0,-6.0,-10.8,0.0,0.0,5.9,2,,
24-12-15,Lions,Bills,-2.0,42,48,0.0,5.0,6.5,0.0,3.0,5.7,-1,,
24-12-15,Broncos,Colts,-4.5,31,13,-1.0,6.0,1.9,1.0,3.0,-1.2,-3,Colts,L
24-12-15,Cardinals,Patriots,-6.0,30,17,2.0,3.0,2.2,-1.0,-2.0,-5.4,1,,
24-12-15,Eagles,Steelers,-5.5,27,13,-1.0,3.0,4.0,-2.0,7.0,1.3,-1,,
24-12-15,Chargers,Buccaneers,-3.0,17,40,0.0,6.0,3.0,1.0,3.0,-0.4,0,,
24-12-15,Seahawks,Packers,3.0,13,30,-2.0,1.0,1.0,0.0,1.0,5.1,-2,,
24-12-16,Vikings,Bears,-7.0,30,12,-3.0,4.0,3.6,0.0,1.0,-0.2,-2,,
24-12-16,Raiders,Falcons,6.0,9,15,-1.0,-3.0,-4.5,3.0,-3.0,0.3,-1,,
24-12-19,Chargers,Broncos,-2.5,34,27,0.0,5.0,1.7,-2.0,7.0,1.8,0,,
24-12-21,Chiefs,Texans,-3.5,27,19,-6.0,-3.0,4.4,-3.0,0.0,1.7,0,,
24-12-21,Ravens,Steelers,-7.0,34,17,0.0,1.0,6.9,-1.0,6.0,2.0,0,,
24-12-22,Falcons,Giants,-9.5,34,7,-2.0,-3.0,1.5,0.0,-7.0,-12.6,0,,
24-12-22,Panthers,Cardinals,5.5,36,30,3.0,-2.0,-7.5,-1.0,4.0,0.8,3,Panthers,W
24-12-22,Bears,Lions,7.0,17,34,0.0,0.0,-0.3,1.0,4.0,6.0,1,,
24-12-22,Bengals,Browns,-10.0,24,6,-2.0,2.0,2.6,6.0,-6.0,-2.1,-5,Browns,L
24-12-22,Colts,Titans,-4.0,38,30,2.0,2.0,0.4,2.0,-10.0,-5.3,-1,,
24-12-22,Jets,Rams,3.0,9,19,-2.0,-4.0,-0.1,-1.0,0.0,0.0,2,,
24-12-22,Commanders,Eagles,4.0,36,33,-1.0,3.0,2.6,1.0,4.0,4.7,-1,,
24-12-22,Seahawks,Vikings,2.5,24,27,1.0,0.0,-0.2,0.0,5.0,3.7,1,,
24-12-22,Bills,Patriots,-14.0,24,21,-1.0,4.0,6.4,1.0,-3.0,-2.7,-5,Patriots,W
24-12-22,Raiders,Jaguars,-2.5,19,14,2.0,-3.0,-6.1,2.0,1.0,-5.9,1,,
24-12-22,Dolphins,49ers,1.5,29,17,3.0,-4.0,2.8,1.0,-4.0,0.5,1,,
24-12-22,Cowboys,Buccaneers,4.5,26,24,-3.0,-3.0,-6.9,0.0,4.0,0.3,0,,
24-12-23,Packers,Saints,-14.0,34,0,-1.0,2.0,5.2,1.0,-2.0,-6.5,-5,Saints,L
24-12-25,Steelers,Chiefs,2.0,10,29,1.0,5.0,4.0,-2.0,-2.0,2.2,1,,
24-12-25,Texans,Ravens,6.5,2,31,2.0,-1.0,0.9,-1.0,2.0,8.6,3,Texans,L
24-12-26,Bears,Seahawks,4.5,3,6,2.0,-1.0,-0.4,2.0,-1.0,-1.2,1,,
24-12-28,Patriots,Chargers,6.0,7,40,2.0,-2.0,-2.6,1.0,6.0,-0.0,3,Patriots,L
24-12-28,Bengals,Broncos,-3.0,30,24,-2.0,3.0,3.7,-1.0,6.0,0.1,1,,
